id;date;author;post;gold_label;gold_score
1592;2000-01-01;Bloggmix 2-17;Men Amelia har inte kräkts än , bara rysningar .;NEUTRAL;0
1593;2000-01-01;Bloggmix 2-17;Men så blev hon sjuk och då vill hon nästan inte äta mat och bara amma .;NEGATIVE;-1
1594;2000-01-01;Bloggmix 2-17;Den senaste veckan har hon vart super missnöjd och gnällig .;NEGATIVE;-1
1595;2000-01-01;Bloggmix 2-17;På onsdag ska jag börja jobba .;NEUTRAL;0
1596;2000-01-01;Bloggmix 2-17;Jag har iaf köpt nya jobb skor .;NEUTRAL;0
1597;2000-01-01;Bloggmix 2-17;En vecka kvar av min föräldraledighet .;NEUTRAL;0
1598;2000-01-01;Bloggmix 2-17;Hon åt ganska bra med vanlig mat också .;POSITIVE;1
1599;2000-01-01;Bloggmix 2-17;Tiden går fort och det har inte funnits tid eller ork .;NEGATIVE;-1
1600;2000-01-01;Bloggmix 2-17;Bra skiva .;POSITIVE;1
1601;2000-01-01;Bloggmix 2-17;Det här var inte inte bra , inte bra alls .;NEGATIVE;-1
1602;2000-01-01;Flashback: Politik;Betvivlar att ens en källa för dina minst sagt kontroversiella åsikter existerar .;NEGATIVE;-1
1603;2000-01-01;Flashback: Politik;De verkar helt ha försvunnit numera .;NEUTRAL;0
1604;2000-01-01;Flashback: Politik;Man äger också tv4 via Telia .;NEUTRAL;0
1605;2000-01-01;Flashback: Politik;alla som tycker nåt annat är avundsjuka , kommunister eller sinnesslöa .;NEGATIVE;-1
1606;2000-01-01;Flashback: Politik;Har också reagerat på detta .;NEUTRAL;0
1607;2000-01-01;Flashback: Politik;Att personlig information om dig lagras kan , och kommer , utnyttjas av andra än de som informationen lagras för .;NEGATIVE;-1
1608;2000-01-01;Flashback: Politik;"Det kommer ej hända , men hade varit så kul om nån "" mainstreamreporter "" frågat alla politiker som högljutt vill / har bojkottat Marabou om hur de tänker göra nu .";NEUTRAL;0
1609;2000-01-01;Flashback: Politik;gert är antingen lurade av folk som tjänar på det eller så tjänar han på det .;NEGATIVE;-1
1610;2000-01-01;Flashback: Politik;Jag fick absolut mer i plånboken .;POSITIVE;1
1611;2000-01-01;Flashback: Politik;Jag ger upp och går numera en annan väg .;NEGATIVE;-1
1612;2000-01-01;Flashback: Politik;Jag har nyligen beställt en icke-Volvo för jag vill inte stödja skitregimen .;NEGATIVE;-1
1613;2000-01-01;Flashback: Politik;"Sverige är förvisso en "" begränsad demokrati "" , men saker och ting kan förbättras .";POSITIVE;1
1614;2000-01-01;Flashback: Politik;Genomsnittspersonen i Bangladesh har en köttkonsumtion som motsvarar-1 / 40 av genomsnittsamerikanens köttkonsumtion .;NEUTRAL;0
1615;2000-01-01;Flashback: Politik;Tänk på det varje gång du går på tunnelbanan i Stockholm .;NEUTRAL;0
1616;2000-01-01;Flashback: Politik;Förra året ( 2-13 ) var arbetslösheten i Sverige ca 8 procent , mot ca 5 procent i Österrike .;NEUTRAL;0
1617;2000-01-01;Flashback: Politik;Det är fortfarande mängden kronor per invånare som avgör hur mycket som kan satsas på de åtaganden som kommunen har .;NEUTRAL;0
1618;2000-01-01;Flashback: Politik;Speciellt om vi är ännu fler .;NEUTRAL;0
1619;2000-01-01;Flashback: Politik;Det är helt i linje med hennes stil i intervjusituationer .;NEUTRAL;0
1620;2000-01-01;Flashback: Politik;Det ger större frihet och möjligheter till egna beslut , när man får behålla mer av det man själv jobbar ihop .;POSITIVE;1
1621;2000-01-01;Flashback: Politik;Fy fan vad jag är trött på idiotiska stollar , så jävla trött på rättshaverister och nazistgrisar .;NEGATIVE;-1
1622;2000-01-01;Flashback: Politik;Alla tjänar , förutom möjligtvis de som blir utkonkurrerade , men de har faktiskt inte rätt till just det jobbet och får väl hitta något annat att göra .;NEGATIVE;-1
1623;2000-01-01;Flashback: Politik;Han attackerar någon nazist för det som vänstern symboliserar .;NEGATIVE;-1
1624;2000-01-01;Flashback: Politik;Några har åkt dit på det dessutom .;NEUTRAL;0
1625;2000-01-01;Flashback: Politik;Jag anser att mycket av det du försöker få att låta som universella självklarheter egentligen inte har någon som helst relevans i diskussionen .;NEGATIVE;-1
1626;2000-01-01;Flashback: Politik;Anitra Steen kan behöva förstärkning i kassan .;NEUTRAL;0
1627;2000-01-01;Flashback: Politik;Intressant är att Finland inför något liknande som kallas välfärdsområden där vården tidigare har varit ett kommunalt ansvar , så centralisering av vården är tydligen en trend i tiden .;NEUTRAL;0
1628;2000-01-01;Flashback: Politik;Bruttonationalinkomst alltså .;NEUTRAL;0
1629;2000-01-01;Flashback: Politik;Om symboler ska vara förbjudna så ska naturligtvis även kommunistiska symboler vara förbjudna .;NEGATIVE;-1
1630;2000-01-01;Flashback: Politik;Ja , det är verkligen obegripligt , och vilken ofattbar slump att killen dessutom råkar vara socialdemokratiskt kommunalråd .;NEGATIVE;-1
1631;2000-01-01;Flashback: Politik;Att bara satsa på motorväg är rätt ensidigt bättre .;POSITIVE;1
1632;2000-01-01;Flashback: Politik;Uppenbarligen så måste hon stå till svar från den shitstorm som media kommer köra , ( tänk Trump ) .;NEGATIVE;-1
1633;2000-01-01;Flashback: Politik;Men jag är så nära kommunist man kan vara utan att vara det .;NEUTRAL;0
1634;2000-01-01;Flashback: Politik;Att köpa papper är att beställa MER träd .;NEUTRAL;0
1635;2000-01-01;Flashback: Politik;Förmögenhetsskatten har halverats från-1 , 5 % till 0 , 75 % , ogifta pensionärer med garantipension får-110 kr mer i månaden , och fastighetsvärdet fryses på 2006 års nivå .;NEUTRAL;0
1636;2000-01-01;Flashback: Politik;Det är dags att ta FN:s deklaration om de mänskliga rättigheterna på allvar och det görs till svensk lag .;POSITIVE;1
1637;2000-01-01;Flashback: Politik;Dock så tror jag knappast att de gör det på grund av att de röstar fram ett parti i kommunalfullmäktige utan istället genom deras egna drivkraft för att få det bättre .;NEUTRAL;0
1638;2000-01-01;Flashback: Politik;den värdefulla skogen växer i norrland .;POSITIVE;1
1639;2000-01-01;Flashback: Politik;På ett ganska elegant sätt , om jag får säga det själv .;POSITIVE;1
1640;2000-01-01;Flashback: Politik;På ett sätt är det litet synd att TF saknar kvalitetsparagraf .;NEGATIVE;-1
1641;2000-01-01;Flashback: Politik;Det avgörande är inte vilka som styr i kommunen , de representerar endast de som bor i kommunen .;NEUTRAL;0
1642;2000-01-01;Flashback: Politik;Alla ni som klagar på att folk är dumma och att allt skulle bli för jobbigt och att alla röstar fel borde kolla på Schweiz .;NEGATIVE;-1
1643;2000-01-01;Flashback: Politik;Både rått och ruttet .;NEGATIVE;-1
1644;2000-01-01;Flashback: Politik;En skattesubvention av hushållsnära tjänster leder inte till ökad sysselsättning .;NEGATIVE;-1
1645;2000-01-01;Flashback: Politik;Vi har ett brett sortiment av hög kvalitet som är tillgängligt i hela landet .;POSITIVE;1
1646;2000-01-01;Flashback: Politik;Tillåt uranbrytning för all del men se då samtidigt till att vi inte blir plundrade av riskkapitalister som fullständigt skiter i Sverige .;NEGATIVE;-1
1647;2000-01-01;Flashback: Politik;De värnar om de rika , deras ställningstagande i denna fråga bekräftar detta .;NEGATIVE;-1
1648;2000-01-01;Flashback: Politik;Och i Expressen inför valet-1998 fanns det en artikel jag aldrig glömmer : Man intervjuade tre kvinnor med tre olika politiska utgångspunkter / sympatier .;NEUTRAL;0
1649;2000-01-01;Flashback: Politik;Om någon påpekar att denne är vegan / vegetarian så rycker jag bara på axlarna och fortsätter äta .;NEUTRAL;0
1650;2000-01-01;Flashback: Politik;Det är en väl dold diktatur som förs bakom lyckta dörrar .;NEGATIVE;-1
1651;2000-01-01;Flashback: Politik;Tyvärr ligger E4:an 5,5 mil västerut .;NEGATIVE;-1
1652;2000-01-01;Flashback: Politik;"Det innebar att tillfälliga "" gästarbetare "" fick uppehållstillstånd för arbetsuppgifter som antingen inte fanns kompetens för eller som tyskarna själva inte ville utföra .";NEGATIVE;-1
1653;2000-01-01;Flashback: Politik;Vi har sett fem jobbskatteavdrag genomföras utan att vi kommer ur lågkonjunkturen eller fler jobb skapas .;NEGATIVE;-1
1654;2000-01-01;Flashback: Politik;Det har inget med mänskliga rättigheter eller moralisk essens att göra .;NEUTRAL;0
1655;2000-01-01;Flashback: Politik;De flesta veganer skulle utan artificiell hjälp dö ut inom en relativt kort tidsperiod .;NEGATIVE;-1
1656;2000-01-01;Flashback: Politik;Problemet har varit att nationella rörelser i tillväxtfasen tagit in vad skit som helst för att de tycker att det är kul med nya medlemmar och att bli större .;NEGATIVE;-1
1657;2000-01-01;Flashback: Politik;Jag är en fattig student så jag är fattig oavsett om de rödgröna eller alliansen styr .;NEGATIVE;-1
1658;2000-01-01;Flashback: Politik;De leder en svag minoritetsregering som hotas av de populistiska och invandrarfientliga Sverigedemokraterna .;NEGATIVE;-1
1659;2000-01-01;Flashback: Politik;Sverige är dock ingen republik , utan en monarki med en kung ( alt drottning ) som statschef .;NEUTRAL;0
1660;2000-01-01;Flashback: Politik;Det här är fantastiskt .;POSITIVE;1
1661;2000-01-01;Flashback: Politik;Ja det här är verkligen en demokrati , helt jävla idiotiskt och påstå annat .;NEGATIVE;-1
1662;2000-01-01;Flashback: Politik;De är samma globalister som övriga riksdagen .;NEGATIVE;-1
1663;2000-01-01;Flashback: Politik;Tack , det var snällt .;POSITIVE;1
1664;2000-01-01;Flashback: Politik;Snart kommer nog hårdare regler från Zelensky att vi måste följa hans lag .;NEGATIVE;-1
1665;2000-01-01;Flashback: Politik;Helt klart skall kommunismen och dess symboler vara olagligt .;NEGATIVE;-1
1666;2000-01-01;Flashback: Politik;Alliansen , till skillnad från vänstern , tänker långsiktigt .;POSITIVE;1
1667;2000-01-01;Flashback: Övrigt;Inga större problem .;POSITIVE;1
1668;2000-01-01;Flashback: Fordon & trafik;Perfekt för långresorna genom Europa .;POSITIVE;1
1669;2000-01-01;Flashback: Kultur & media;Vill ju inte avslöja vad det är riktigt men det hör ju inte heller hit .;NEUTRAL;0
1670;2000-01-01;Flashback: Kultur & media;Så tolkar jag i alla fall grejen med de meningslösa sammtalen .;NEUTRAL;0
1671;2000-01-01;Flashback: Kultur & media;De bestrider ju sin egen ideologi hela tiden .;NEGATIVE;-1
1672;2000-01-01;Flashback: Kultur & media;Och när det kommer till nogrannare rengöring använder jag dammsugaren .;NEUTRAL;0
1673;2000-01-01;Flashback: Kultur & media;Men de ligger bra till prismässigt , när det gäller mottagning norr om dalälven har inte de andra tre operatörerna mycket att sätta emot .;POSITIVE;1
1674;2000-01-01;Flashback: Kultur & media;Vilken färg de än är i kommer folk fatta att det är systemkassar .;NEUTRAL;0
1675;2000-01-01;Flashback: Kultur & media;Appen söker upp numret i en databas och presenterar resultatet för dig , allt går på någon sekund så du hinner bestämma dig innan du svarar .;NEUTRAL;0
1676;2000-01-01;Flashback: Kultur & media;Ibland behövs inte mer än så .;NEUTRAL;0
1677;2000-01-01;Flashback: Kultur & media;Men tror det mesta av deras produkter suger .;NEGATIVE;-1
1678;2000-01-01;Flashback: Kultur & media;Denna typen av människor skaffar inte barn så tidigt .;NEUTRAL;0
1679;2000-01-01;Flashback: Kultur & media;Jag har skapat en lokal nät-community där ungdommar i min landsdel kan bli medlemmar och precis som på alla andra communitys skriva inlägg , lägga upp bilder och mycket annat .;NEUTRAL;0
1680;2000-01-01;Flashback: Kultur & media;Nu vet jag att Flashback har relativt få kvinnliga forumsskribenter men det vore uppskattat om både kvinnor och män gav sitt utlåtande om bilden och huruvida ni uppfattar den som anmärkningsvärt sexuell eller inte .;NEUTRAL;0
1681;2000-01-01;Flashback: Kultur & media;Ingen kock i sina sinnes fulla bruk skulle lägga pengar på det här .;NEGATIVE;-1
1682;2000-01-01;Flashback: Kultur & media;Somliga andra burkar lackas invändigt med någon slags lack som härdas i tex en ugn .;NEUTRAL;0
1683;2000-01-01;Flashback: Kultur & media;För dyrt för att producera .;NEGATIVE;-1
1684;2000-01-01;Flashback: Kultur & media;Idén är bra tycker vi och umgänget vi diskuterat med .;POSITIVE;1
1685;2000-01-01;Flashback: Kultur & media;En bra idé är att besöka skolor och dela ut flyers osv .;POSITIVE;1
1686;2000-01-01;Flashback: Kultur & media;Jag fullständigt avskyr allt vad Folksam sysslar med i reklam väg .;NEGATIVE;-1
1687;2000-01-01;Flashback: Kultur & media;Jag gick till vanliga Apoteket istället .;NEUTRAL;0
1688;2000-01-01;Flashback: Kultur & media;Tack för era svar .;POSITIVE;1
1689;2000-01-01;SweFN;Men någonstans har de tappat fästet , någonstans glömde de människovärdet , någonstans slutade de att känna empati .;NEGATIVE;-1
1690;2000-01-01;SweFN;En dator kan inte känna empati och aldrig förstå .;NEGATIVE;-1
1691;2000-01-01;SweFN;Ledningen ansvarar för balansen i lönesystemet .;NEUTRAL;0
1692;2000-01-01;SweFN;Hela 50 arbetsplatser finns i hallar och övriga utrymmen som hyrs av FN-steel i Dalsbruk .;NEUTRAL;0
1693;2000-01-01;SweFN;Nu har området innanför skolans travbana gjorts om och där finns bland annat vattenhinder .;NEUTRAL;0
1694;2000-01-01;SweFN;Den som har ankor och gäss måste hålla dem innanför stängsel .;NEUTRAL;0
1695;2000-01-01;SweFN;Strandtomter inom planområden i hela landet kostade i genomsnitt 38 000 euro ( 6 % ökning ) .;NEUTRAL;0
1696;2000-01-01;SweFN;Konserten ordnas inom ramen för Korpo kapellförsamlings musikkvällar under sommaren .;NEUTRAL;0
1697;2000-01-01;SweFN;Boken är sedan tidigare ljudbok inom ramen för Ordfront Ljud .;NEUTRAL;0
1698;2000-01-01;SweFN;Aktuella teman presenteras på ett modernt sätt inom ramarna för en klassisk musikgenre .;NEUTRAL;0
1699;2000-01-01;SweFN;Överspänningsskydd som pluggas i eluttag inomhus ger inte hundraprocentigt skydd mot blixtar .;NEUTRAL;0
1700;2000-01-01;SweFN;Han såg ut ungefär som en gammal gubbe när han rynkade ihop pannan .;NEUTRAL;0
1701;2000-01-01;SweFN;Göteborgare åtalas för att ha krossat sin bil .;NEGATIVE;-1
1702;2000-01-01;SweFN;Mannen på bänken viker ihop tidningen med en belåten suck .;POSITIVE;1
1703;2000-01-01;SweFN;Manteln låg hopvikt under några stenar djupt nere i torven .;NEUTRAL;0
1704;2000-01-01;SweFN;Han passade på att skrynkla ihop trasan lite extra där .;NEUTRAL;0
1705;2000-01-01;SweFN;1700 fanns endast 482 innevånare i staden ,-1720 endast 346 .;NEUTRAL;0
1706;2000-01-01;SweFN;På sätt och vis var det väl kul att Finland vann även om man kan misstänka att resultatet var en funktion av mobilisering .;POSITIVE;1
1707;2000-01-01;SweFN;Ett språks internationella betydelse är inte enbart en funktion av ekonomisk makt .;NEUTRAL;0
1708;2000-01-01;SweFN;Hur vi väljer att organisera ekonomin avgör också hurudana människor som produceras .;NEUTRAL;0
1709;2000-01-01;SweFN;I tätort är separationen av gång- och cykeltrafik från biltrafik det mest avgörande för vilken hastighetsgräns en gata bör ha .;NEUTRAL;0
1710;2000-01-01;SweFN;Det andra slaget 9-10 juli-1790 slutade i en för krigsutgången avgörande seger för svenskarna .;POSITIVE;1
1711;2000-01-01;SweFN;Av-1987 års-120 verksamma blöjtillverkare har bara 35 överlevt till dags dato .;NEGATIVE;-1
1712;2000-01-01;SweFN;Men just som polisen ska till att prata med honom inträffar en olycka i motsatt körriktning .;NEGATIVE;-1
1713;2000-01-01;SweFN;Kunder från världen runt hör nu av sig och undrar vad som står på .;NEUTRAL;0
1714;2000-01-01;SweFN;Det finns ingenting som ni kommer att få ångra så mycket som att ni har gett er på mig .;NEGATIVE;-1
1715;2000-01-01;SweFN;Jag beslöt att börja träna igen och det behöver jag inte ångra nu , sade Sihvonen vidare .;POSITIVE;1
1716;2000-01-01;SweFN;Tror du att min faster känner sig skyldig för att hon inte gjorde något för att rädda sin bror ?.;NEGATIVE;-1
1717;2000-01-01;SweFN;Senare blev han ångerfull och erkände att han hade druckit både groggar och folköl .;NEGATIVE;-1
1718;2000-01-01;SweFN;Hon fingrar inte på sin handväska , behöver inte lyssna på mina böner och möta mina ångerfulla tårar som jag köpt hennes tillit och förlåtelse med .;NEGATIVE;-1
1719;2000-01-01;SweFN;Det kan finnas en aning av ruelse hos någon medlem av ägarfamiljen över denna försäljning , som var betingad av arvsskatter .;NEGATIVE;-1
1720;2000-01-01;SweFN;Tjuven har samvetskval och skumraskaffärerna fortsätter.;NEGATIVE;-1
1721;2000-01-01;SweFN;Nu har jag väldiga skuldkänslor för att jag lämnade min familj och Chile i det värsta tillstånd jag hittills sett .;NEGATIVE;-1
1722;2000-01-01;SweFN;Jonna , Hanna och Elin borstar tänderna och plattar håret på killtoan .;NEUTRAL;0
1723;2000-01-01;SweFN;Men vädret har varit vackert , säger hon och plattar till mössan .;POSITIVE;1
1724;2000-01-01;SweFN;Nu duger det inte bara att buckla till plåten i ett tåg , en bil eller ett flygplan lite här och lite där för att luftmotståndet ska minska .;NEGATIVE;-1
1725;2000-01-01;SweFN;Har du en pastamaskin valsar du skivor av deg till lasagne och därefter till spagetti .;NEUTRAL;0
1726;2000-01-01;SweFN;Han bakar , stryker och dammsuger .;NEUTRAL;0
1727;2000-01-01;SweFN;Froi stryker skjortor , städar och tvättar .;NEUTRAL;0
1728;2000-01-01;SweFN;Lägg ett bakplåtspapper på en plåt och kavla ut degen tunt .;NEUTRAL;0
1729;2000-01-01;SweFN;Låt bullarna vila i-10 minuter innan de kavlas ut till-1 cm tjocka kakor .;NEUTRAL;0
1730;2000-01-01;SweFN;En pastamaskin är en apparat som kavlar och skär pasta .;NEUTRAL;0
1731;2000-01-01;SweFN;Myhre blixtinkallades då samtliga målvakter dras med skador .;NEGATIVE;-1
1732;2000-01-01;SweFN;Stornaways båt kallades ut för en timme sedan för att hjälpa en tankbåt som hade problem utanför Cape Wrath .;NEUTRAL;0
1733;2000-01-01;SweFN;En rödhårig kortväxt bokhållare äskade tystnad .;POSITIVE;1
1734;2000-01-01;SweFN;En gammal tradition säger att tiotusentals kristna tvångskommenderades till bygget .;NEGATIVE;-1
1735;2000-01-01;SweFN;Hon måste få tillfälle att förklara sig .;POSITIVE;1
1736;2000-01-01;SweFN;Om du måste lämna något i bilen lägg det då inte så att det syns .;NEUTRAL;0
1737;2000-01-01;SweFN;Som förutsättning för att bytesrätt skall föreligga gäller att du måste lämna din lägenhet i byte för att få en annan bostad .;NEUTRAL;0
1738;2000-01-01;SweFN;Restider måste förkortas , turtätheten ökas och möjligheterna till direktresor förbättras .;NEUTRAL;0
1739;2000-01-01;SweFN;De unga behöver få in en fot på arbetsmarknaden .;POSITIVE;1
1740;2000-01-01;SweFN;Kriget inträffade den 23 oktober-1877 och varade i mindre än två timmar .;NEGATIVE;-1
1741;2000-01-01;SweFN;Händelsen inträffade-19-1 utanför Marstrand .;NEUTRAL;0
1742;2000-01-01;SweFN;Drömmen slog in .;POSITIVE;1
1743;2000-01-01;SweFN;Situationen blev akut när måndagens oväder drog in över Danmark .;NEGATIVE;-1
1744;2000-01-01;SweFN;Men nu är det som om en tornado gått fram .;NEGATIVE;-1
1745;2000-01-01;SweFN;I Lerum blev omkring i 2 000 hushåll utan el när stormen drog fram .;NEGATIVE;-1
1746;2000-01-01;SweFN;En oändlig knut som symboliserar långt liv .;POSITIVE;1
1747;2000-01-01;SweFN;Statyett symboliserande ett av de åtta lyckliga tecknen .;POSITIVE;1
1748;2000-01-01;SweFN;1997 står för året då Günter och Christina flyttade till gården .;NEUTRAL;0
1749;2000-01-01;SweFN;Vi hoppas att Europa kommer att stå emot hot som terrorismen .;POSITIVE;1
1750;2000-01-01;SweFN;Men stenhusen stod emot projektilerna .;POSITIVE;1
1751;2000-01-01;SweFN;En 27-åring fick skador i händerna när han försökte avvärja knivhuggen .;NEGATIVE;-1
1752;2000-01-01;SweFN;Kommunerna kan alltså avvärja att bli konkurrensutsatta .;POSITIVE;1
1753;2000-01-01;SweFN;Jag beslöt byta ut kameran mot penseln och filmen mot papper .;NEUTRAL;0
1754;2000-01-01;SweFN;Han har ersatt en del reguljära trupper i Irak med privatarméer , legosoldater .;NEUTRAL;0
1755;2000-01-01;SweFN;De höga majspriserna har för övrigt gjort att man har börjat substituera vete istället för majs som foder , vilket också kan förklara varför vetepriset kanske stabiliserat sig på en lite högre höjd .;NEUTRAL;0
1756;2000-01-01;SweFN;Du forskar alltså om hur företag kan bli mer effektiva och innovativa .;POSITIVE;1
1757;2000-01-01;SweFN;Malin forskar om proteiner .;NEUTRAL;0
1758;2000-01-01;SweFN;Vi forskar utifrån stress- och sårbarhetsfaktorer , särskilt när det gäller depressionssjukdomar .;NEUTRAL;0
1759;2000-01-01;SweFN;Närmare bestämt forskar jag i analytisk ontologi .;NEUTRAL;0
1760;2000-01-01;SweFN;Det är män och idel män som vetenskapar och räknar och bygger och uppfinner .;NEUTRAL;0
1761;2000-01-01;SweFN;Åklagaren Per-Åke Kvarnström kommer att yrka på att den misstänkte döms till livstids fängelse .;NEGATIVE;-1
1762;2000-01-01;SweFN;På begäran kan dock kunder få bese en lista över produkter och priser .;NEUTRAL;0
1763;2000-01-01;SweFN;Det utgick ett påbud att alla fönster skulle mörkläggas .;NEUTRAL;0
1764;2000-01-01;SweFN;Kriget mot Norge gjorde att Löwenhielm hemkallades för att ta befälet över en husarskvadron .;NEUTRAL;0
1765;2000-01-01;SweFN;Och även om också Sverige ligger i Europa är Lantz och Ljungs förhoppning därmed utstakad i offentlighetens ljus .;POSITIVE;1
1766;2000-01-01;SweFN;Sverige ligger i norra Europa , på östra delen av den skandinaviska halvön och sträcker sig över ungefär-14 latituder ( breddgrader ) och-13 longituder ( meridianer ) .;NEUTRAL;0
1767;2000-01-01;SweFN;Luxemburg och Norge är de säkraste länderna för bilsemestern .;POSITIVE;1
1768;2000-01-01;SweFN;Deras kollega Cédéric Vasseur släpptes helt fri i torsdags - efter ett fyrtiotal timmars korsförhör .;POSITIVE;1
1769;2000-01-01;SweFN;Men de brutala korsförhör och karaktärsmord som offer för sexualbrott har utsatts för i domstolar har också framstått som rättsvidriga .;NEGATIVE;-1
1770;2000-01-01;SweFN;Trots sin kritik har han deltagit i rättegången och med glöd korsförhört åklagarens vittnen .;NEUTRAL;0
1771;2000-01-01;SweFN;Origami heter konsten att vika papper .;NEUTRAL;0
1772;2000-01-01;SweFN;Gammalt hederligt hantverk kommer också till pass .;POSITIVE;1
1773;2000-01-01;SweFN;Den är ett utmärkt och lysande exempel på svensk formgivning och svenskt konsthantverk i rokoko från mitten av-1700-talet .;POSITIVE;1
1774;2000-01-01;SweFN;Mannen som löpte amok är nu anmäld för misshandel .;NEGATIVE;-1
1775;2000-01-01;SweFN;Tre unga män anmäler att de blivit slagna av flera andra , okända , unga män .;NEGATIVE;-1
1776;2000-01-01;SweFN;Han hade ' golat ' på killens kompis och för det skulle han straffas .;NEGATIVE;-1
1777;2000-01-01;SweFN;Hon golar även på Lisbet och säger att hon har sålt knark .;NEGATIVE;-1
1778;2000-01-01;SweFN;Mannens bror angav honom till polisen .;NEUTRAL;0
1779;2000-01-01;SweFN;EU sätter in tjallare mot fusk .;NEUTRAL;0
1780;2000-01-01;SweFN;Tungt kriminella tjallar aldrig , de pratar inte .;NEGATIVE;-1
1781;2000-01-01;SweFN;Vid Skaraborgsvägen rapporteras en bilist som saknar körkort för olovlig körning .;NEGATIVE;-1
1782;2000-01-01;SweFN;Rossana KU- anmäler skolminister Jan Björklund eftersom han använt skolverket för att ta fram siffror i egen sak .;NEGATIVE;-1
1783;2000-01-01;SweFN;Storgård har polis anmält mejlen .;NEGATIVE;-1
1784;2000-01-01;SweFN;Dessa killar har två gånger polis anmälts för våldtäkt .;NEGATIVE;-1
1785;2000-01-01;SweFN;En Landskronabo kände sig kränkt av det lömska påhoppet och gjorde polis anmälan .;NEGATIVE;-1
1786;2000-01-01;SweFN;Vi har fått det riktiga receptet till Klobbnäs pepparkakor .;POSITIVE;1
1787;2000-01-01;SweFN;Nu i efterhand , med rätt information , hade vi naturligtvis inte stängt dem ute .;NEGATIVE;-1
1788;2000-01-01;SweFN;Säg till din bank redan nu , så kommer rätt uppgift på kontrollbeskedet .;NEUTRAL;0
1789;2000-01-01;SweFN;Facebook applikation - vars korrekthet kan ifrågasättas .;NEGATIVE;-1
1790;2000-01-01;SweFN;Det skulle vara fel att säga att England dominerade matchen .;NEGATIVE;-1
1791;2000-01-01;SweFN;Så måste vi ju notera att budgetunderskottet är en ganska besvärlig fråga .;NEGATIVE;-1
1792;2000-01-01;SweFN;Det är väldigt komplicerat att anlägga en tipp , säger han .;NEGATIVE;-1
1793;2000-01-01;SweFN;Att samhället gör det så dyrt eller så svårt för låginkomsttagare ( dit en stor del av pensionärerna hör ) att få vård för bypass- , starr- , höft- och andra sjukdomar .;NEGATIVE;-1
1794;2000-01-01;SweFN;Det är svårt för intresserade att få reda på vilka båtar som går vart och vad det kostar .;NEGATIVE;-1
1795;2000-01-01;SweFN;Körkortsutbildningen har blivit svårare jämfört med förr , men mycket av det hjälper oss att skydda oss själva och våra medtrafikanter i trafiken .;POSITIVE;1
1796;2000-01-01;SweFN;Men sedan blev det som förväntat , rena barnleken för ryssarna .;POSITIVE;1
1797;2000-01-01;SweFN;Induktionshällens fördelar jämfört med traditionella uppvärmningslösningar är snabbhet , säkerhet och lättskötthet .;POSITIVE;1
1798;2000-01-01;SweFN;Om britterna blir mer och mer isolerade i sin attityd när det gäller gisslan hamnar givetvis regeringen i en besvärlig situation .;NEGATIVE;-1
1799;2000-01-01;SweFN;Jämförs detta med de-150 år som observationerna har pågått , är astronomernas besvärliga situation uppenbar .;NEGATIVE;-1
1800;2000-01-01;SweFN;Jag är den förste att hysa förståelse för de politiska beslutsfattarnas besvärliga situation i det bostadspolitiska läge som nu råder .;POSITIVE;1
1801;2000-01-01;SweFN;Många villor byggdes i södra Sverige .;NEUTRAL;0
1802;2000-01-01;SweFN;Det politiska mordet hade drabbat lilla Sverige .;NEGATIVE;-1
1803;2000-01-01;SweFN;Ship to Gaza presenterar på sin webbsajt alla som ska åka med i årets konvoj , Freedom Flotilla II .;NEUTRAL;0
1804;2000-01-01;SweFN;En ny konvoj kuwaitiska tankfartyg under USA-flagg väntas avgå i veckan .;NEUTRAL;0
1805;2000-01-01;SweFN;En viktig poäng är att vi inte behöver räkna med en konvoj utmed vägarna .;NEUTRAL;0
1806;2000-01-01;SweFN;De kan inte nås av konvojerna med humanitär hjälp på grund av regnen , och därför finns det inga fullständiga uppgifter om förhållandena där .;NEGATIVE;-1
1807;2000-01-01;SweFN;Han tittar ut över kolonnerna av bussar .;NEUTRAL;0
1808;2000-01-01;SweFN;Han sade att sydafrikanska plan två gånger bombat en kolonn på väg från Menongue till Cuito-Cuanavale .;NEGATIVE;-1
1809;2000-01-01;SweFN;De förlorade sin självständighet och kulturella identitet när kolonner av objudna trupper gick över gränsen .;NEGATIVE;-1
1810;2000-01-01;SweFN;Vi bakade blåbärspaj och äpplepaj till gästerna .;NEUTRAL;0
1811;2000-01-01;SweFN;Jag brukar oftast baka brödet med den mindre jästmängden .;NEUTRAL;0
1812;2000-01-01;SweFN;Kaffe kan tillredas på många vis .;NEUTRAL;0
1813;2000-01-01;SweFN;Bakas den i en hjärtform passar den dessutom väl in i dagens tema .;POSITIVE;1
1814;2000-01-01;SweFN;Överlägset bäst är brödet som bakats med mjölet från Ramlösa kvarn .;POSITIVE;1
1815;2000-01-01;SweFN;Och att koka sylt eller kräm på smultron är rena slöseriet .;NEGATIVE;-1
1816;2000-01-01;SweFN;Men nu när apelsinerna är billiga kan man enkelt laga till en apelsinsaft .;POSITIVE;1
1817;2000-01-01;SweFN;Svarta vinbärsblad är utmärkta att göra te på .;POSITIVE;1
1818;2000-01-01;SweFN;Nu ska jag göra middag till familjen och sedan blir det myskväll för hela slanten .;POSITIVE;1
