id	date	party	text
25603	2022-05-03	v	pensionssparare pensionärer beroende privata lösningar ekonomisk_trygghet arbetslivets 
25604	2022-05-03	v	pensionssystemet allmänheten förtroende fungera omfattas 
25605	2022-05-03	v	pensionssystemet arbeta orkar enskilda individen ansvar spara planera inkomstbortfall 
25606	2022-05-03	v	pensionssystemet drift lärdomar bidra utveckla befintliga förslagen 
25607	2022-05-03	v	pension systemet grundskydd pensionär tvingas leva fattigdom 
25608	2022-05-03	v	pensionssystemet pensionsrätter inkomst basbelopp onor månaden pensionsgrundande inkomsten 
25609	2022-05-03	v	pensionssystemets finanser prognoser framgår tabell figur nedan 
25610	2022-05-03	v	pensionssystemets finanser ökade utgifter pensionssystemet följer höjningen inkomstindex pensioner utbetalningar pensionssystemet 
25611	2022-05-03	v	pensionssystemets utformning avstådda lönen används samhällsekonomisk betydelse 
25612	2022-05-03	v	pension system vänsterpartiet förbättra befintliga systemet pensionssystemets brister pensioner höjas 
25613	2022-05-03	v	periodvis fungerat begränsande möjligheten resurser välfärden behoven offentliga satsningar pressa arbetslösheten 
25614	2022-05-03	v	permanenta uppehållstillstånd möjlighet leva familj förbättrar etablera samhället 
25615	2022-05-03	v	permanent ökad belastning pensionssystemets finanser 
25616	2022-05-03	v	personligt ansvar trygga pension ansvaret politiken vänsterpartiet kämpat höjda inkomstpensioner 
25617	2022-05-03	v	politik borgerliga_regeringar bedrev perioden 2006–2014 innebar ocialförsäkringar urholkades kraftigt 
25618	2022-05-03	v	politiken kallades normpolitik sammanföll nyliberal våg sköljde ekonomiska_politiken kraftigt kringskar demokratisk inflytande bred samhällelig debatt centrala ekonomiskpolitisk 
25619	2022-05-03	v	politiken ställa_krav industrier näringar 
25620	2022-05-03	v	politik grundar_sig centrala missuppfattningen arbetslöshet sjukdom individen fria 
25621	2022-05-03	v	politik hållbar tillväxt ökad jämlikhet full sysselsättning understödjas kvalitet välfärdstjänster effektiva försäkringssystem 
25622	2022-05-03	v	politik kräver offentliga investeringar kombinerat robusta trygghetssystem individer arbeta 
25623	2022-05-03	v	politik lägger grunden jämlikt jämställt_samhälle välfungerande flyktingmottagande inkluderande politik 
25624	2022-05-03	v	politisk mål full sysselsättning centralt balan utbud efterfrågan arbetsmarknaden försvinner risken arbetslösa ställs arbetande 
25625	2022-05-03	v	positiv ränte-tillväxt-differen [35] faktisk utvecklingen 
25626	2022-05-03	v	praxis etablerats takbegränsade utgifter utgörs budgeten utgiftsområden utgifter ålderspension systemet staten budget 
25627	2022-05-03	v	principen förorenaren betalar miljöpåverkan fortsatt riktmärke svenska miljö- klimatpolitiken 
25628	2022-05-03	v	prioriterade frågan sjukförsäkringen avskaffa karensavdraget 
25629	2022-05-03	v	prischockspolitiken präglat rödgröna regeringar klimatpolitik 
25630	2022-05-03	v	priset råvaror stigit brant kriget startade 
25631	2022-05-03	v	problem begreppet jämviktsarbetslöshet nivån verifieras 
25632	2022-05-03	v	pågående kaosartade privatiseringen arbetsmarknadspolitiken upphöra 
25633	2022-05-03	v	ramverket brukar statliga budgetprocessen exter uppföljningen räknas budgetpolitisk mål överskottsmålet 
25634	2022-05-03	v	rapport analyserar finanspolitiska_rådet implikationer ränta offentliga skuldsättningen 
25635	2022-05-03	v	rapporten statsskulden ekonomin riksgälden gedigen litteraturgenomgång området.[52] forskning sambandet offentlig skuldsättning ekonomisk_tillväxt 
25636	2022-05-03	v	rapport rekommendationer planerar finanspolitisk mål.[41] finanspolitisk mål ersätter politik 
25637	2022-05-03	v	reala tillgångar offentligt ägda fastigheter infrastruktur ingår måtten 
25638	2022-05-03	v	realekonomisk mål komplettera finansiell målen syftet finanspolitiska_ramverket säkerställa offentliga_finanser äventyras offentliga underskotten skulden ökar tidsperiod ramverket målet ekonomiska_politiken 
25639	2022-05-03	v	regeringar handlingsfrihet begränsas ekonomiska_politiken hållas bestämda ramar 
25640	2022-05-03	v	regeringen använder_sig indikatorer stämma finansiella_sparandet linje överskottsmålet centrala indikatorn strukturell sparandet 
25641	2022-05-03	v	regeringens_förslag budget omfatta inkomster utgifter betalningar påverkar staten lånebehov riksdagen budgetarbete styrs rambeslutsprocess riksdagen fastställer samlade budgetutrymmet 
25642	2022-05-03	v	regeringen tillsatte utredning karensavdraget sjuklönen 
25643	2022-05-03	v	regler trädde central komponent överenskommelsen skrev finanspolitiska_ramverket varannan mandatperiod eventuell reviderade mål träda_i_kraft ordinarie 
25644	2022-05-03	v	renare industrier tusentals nya_arbetstillfällen investeringar förbättra arbets livet 
25645	2022-05-03	v	resa tåg boende miljöer förbättras miljontals hyresgäster runtom land fordonsparken elektrifieras förbättras stadsmiljöer avsevärt 
25646	2022-05-03	v	resor kollektivtrafiken förnybara drivmedel 
25647	2022-05-03	v	resultat utredningen infördes möjligheten kommuner regioner reservera överskottet bygga_upp lokala resultatutjämningsreserver 
25648	2022-05-03	v	resulterat minskad personaltäthet dålig arbetsmiljö 
25649	2022-05-03	v	rikaste procenten släpper_ut dubbelt fattigaste hälften världen befolkning skillnader påverkar klimatet 
25650	2022-05-03	v	rikaste svensk arna bidragit klimatomställningen 
25651	2022-05-03	v	riksbankschefen stefan ingves signalerat räntehöjningar 2023.[2] räntebana riskerar dubbel åtstramning ekonomisk aktiviteten 
25652	2022-05-03	v	riksdagen tillskjuta medel pensionssystemet direkt bedömningen pensionssystemet klara tillfälliga underskotten finanskrisen bromsen aktiveras logik införs 
25653	2022-05-03	v	rikstäckande kollektivavtal säljer sorts arbete 
25654	2022-05-03	v	rikta investeringar förbättra nybyggnation ökad träbyggnation nybygg nation klimatreducerad betong nybyggda områden klimatperspektivet inkluderas åstadkommer boendemiljö starkt klimatåtagande 
25655	2022-05-03	v	riktåldern[58] kompensationsgraden uppgå sikt.[59] höja pensionsålder räcker åtgärda brister systemet 
25656	2022-05-03	v	rimlig utgångspunkt anpassa offentliga_utgifter krävs investeringsbehov full sysselsättning centralt mål 
25657	2022-05-03	v	riskerar en_självuppfyllande_profetia beräkningar potentiell arbetskraftsutbud potentiell avgör bedömningar måluppfyllelsen finanspolitiken utrymmet reformer penningpolitiken utformas 
25658	2022-05-03	v	riskerar viktiga samhällsinvesteringar stånd skjuts framtiden 
25659	2022-05-03	v	riskerar ändra resursallokeringen ekonomin fördel finansiell bolag nackdel långsiktiga reala investeringar 
25660	2022-05-03	v	robusta generell trygghetssystem minskar framväxten privata lösningar leder ökad ojämlikhet 
25661	2022-05-03	v	robusta miljonprograms husen lämpar klimatanpassningar 
25662	2022-05-03	v	robust elnät avgörande klimatomställningen möjlighet producera transportera förnybar 
25663	2022-05-03	v	rollfördelning finans- penningpolitiken växer_fram decennier finanskrisen 2008–09 växte ekonomiskpolitisk paradigm beträffande ansvarsfördelningen finans- penningpolitiken 
25664	2022-05-03	v	ryska invasionen medför negativa effekter ekonomiska_utvecklingen kriget förväntades globala återhämtningen 
25665	2022-05-03	v	ryssland exportör palladium används bilkatalysator nickel används stålproduktion tillverkning batterier 
25666	2022-05-03	v	rysslands invasion ukraina orsakar enormt mänskligt lidande 
25667	2022-05-03	v	ryssland ukraina ekonomier globalt pektiv råvaruproducenter 
25668	2022-05-03	v	rådet bedöma avvikelse motiverad takt återgång ske.[29] finanspolitiska_ramverket normpolitiken beskrivits finanspolitiska_ramverket problem mitten 1970-talet mitten talet försvagade offentliga_finanser upprepade devalveringar inflation 
25669	2022-05-03	v	rådet årligen bedöma föreligger avvikelse överskottsmålet 
25670	2022-05-03	v	räntor konjunkturavmattning utrymmet penningpolitisk stimulan sänkta räntor begränsat 
25671	2022-05-03	v	räntor nominell vuxit linje kommitténs antaganden resulterat ränte-tillväxt-differen 
25672	2022-05-03	v	räntor troligt centralbanker agerar nollräntor lågt inflationstryck 
25673	2022-05-03	v	rör_sig investeringar transportinfra struktur elöverföring -produktion upprustning klimatanpassning bostadsbeståndet 
25674	2022-05-03	v	saknas hyresrätter rimliga_hyror marknaden klarar_av bygga 
25675	2022-05-03	v	saldomål beaktar offentliga_sektorns utgifter inkomster 
25676	2022-05-03	v	saldomål formuleras finansiell termer ökar risken regering väljer_bort långsiktiga investeringar utgifter konsumeras 
25677	2022-05-03	v	saldomål procyklisk förstärka konjunktursvängningar brukar målet avse konjunktur justerade saldot målet definieras konjunkturcykel saldomål konjunkturcykel fördelar 
25678	2022-05-03	v	saldomål saldomål svenska överskottsmålet vanligtvis fasta offent liga sektorns saldo inkomster minus utgifter 
25679	2022-05-03	v	samhället erkänner kulturen plats vikt demokratisk samhälle 
25680	2022-05-03	v	samhället förnya åtagande säkerställa arbetsmiljö arbetsvillkor söker_sig förskola sjukvården skola äldreomsorgen 
25681	2022-05-03	v	samhället gemensamma ansträngningar stärka totalförsvaret kulturen betydelse tydligt framgå 
25682	2022-05-03	v	samhällets ansvar omställning fordonsflottan tillse behovet laddinfrastruktur platser 
25683	2022-05-03	v	samhällets intresse infrastrukturen utbyggd tillförlitlig 
25684	2022-05-03	v	samlade bilden studier sambandet osäkert konsensus sambandet 
25685	2022-05-03	v	samlade offentligfinansiell effekter uppgår kostnad miljarder reformen genomförd staten kostnader uppgår miljarder_kronor 
25686	2022-05-03	v	samlade svenska utsläppen inklusive konsumtion överstiger utrymmet råge 
25687	2022-05-03	v	sammanhang brukar tala skuldtjänstbördan definieras genomsnittliga statsobligationsräntan multiplicerat skuldnivån 
25688	2022-05-03	v	sammantaget bruttoskulden heltäckande mått föredra långsiktigt mål offentliga_finanser 
25689	2022-05-03	v	sammantaget netto kostnaden staten uppgår miljarder_kronor miljarder_kronor 
25690	2022-05-03	v	sammantaget strax miljon pensionärer ökad inkomst förslaget kronor skattefritt 
25691	2022-05-03	v	sanera statsfinanser fattade riksdagen mål offentliga_finanser utveckling 
25692	2022-05-03	v	schweizisk storbanken credit suisse tagit_fram förmögenhetsstatistik global wealth databook 
25693	2022-05-03	v	situationen svensk bostadsmarknad beskrivas bostadsojämlikhet ojämlikhet länkad inkomst- förmögenhetsklyftor ökat decennier 
25694	2022-05-03	v	sjukförsäkringen betydelse ovidkrisen människa stanna hemma sjukdom smittspridningen 
25695	2022-05-03	v	sjukförsäkringen säkerställer sjukdom leder förlorat arbete möjliggör rehabilitering arbetet 
25696	2022-05-03	v	sjukförsäkringsavgiften räknat lönesumman minskat låga ersättningsnivåer stränga regelverk strikt tillämpningen 
25697	2022-05-03	v	skala_upp produktionen stödja forskning bedrivs området 
25698	2022-05-03	v	skattekvoten sänkts motsvarar miljarder_kronor minskade skatteinkomster år.[30] skattesänkningar privatiseringar urholkade sociala försäkringar sammantaget samhället sårbart 
25699	2022-05-03	v	skattekvoten sänkts motsvarar miljarder_kronor skatteinkomster 
25700	2022-05-03	v	skatter fortsättningsvis centralt styrmedel klimatpolitiken 
25701	2022-05-03	v	skatter hållbart samhälle svenska skattesystemet världen genomtänkta 
25702	2022-05-03	v	skatter fyller hänseende viktiga funktioner 
25703	2022-05-03	v	skattesystem omfördelar omfördelande skattesystemet eu:s kärnländer.[7] oecd-länder förmögenhetsskatt arvs- gåvoskatt fastighetsskatt kopplad bostaden fulla värde 
25704	2022-05-03	v	skattesänk ningar leder minskade skatteintäkter 
25705	2022-05-03	v	skattning ekonomins ”potentiell nivå verifieras 
25706	2022-05-03	v	skiljer_sig kostnadsmässig redovisning nominell investeringen bokförs avskrivningar räntekostnader 
25707	2022-05-03	v	skillnader spar- konsumtionsbenägenhet hushåll låga respektive höga inkomster löntagare respektive kapitalägare 
25708	2022-05-03	v	skola modernt demokratiskt_samhälle utbilda arbetslivet kunskap 
25709	2022-05-03	v	skulden avviker beräknas avvika procentenheter skuldankarets riktmärke regeringen lämna skrivelse riksdagen ekonomiska_vårpropositionen.[27] skrivelse regeringen förklara orsaker avvikelsen regeringen hantera 
25710	2022-05-03	v	skuldkvoter vanligaste finanspolitisk måttet offentliga skulden maastricht skulden 
25711	2022-05-03	v	skuld nivån skapar långsiktigt hållbara offentliga_finanser marginal eu:s gränsvärde skuldkvot internationellt_perspektiv 
25712	2022-05-03	v	skyddet sliter förtid hårt arbete förstärkas 
25713	2022-05-03	v	skydd inkomstbortfall tillfälliga perioder arbetslöshet sjukdom föräldraledighet pension arbetslivet viktiga samhällsekonomisk aspekter försäkringar 
25714	2022-05-03	v	slutsats pensionssystemet misslyckats leva_upp löfte åtgärder pensionsgruppen vidtagit otillräckliga 
25715	2022-05-03	v	slöts överenskommelse finanspolitiska_ramverket riksdagspartier sverigedemokrater 
25716	2022-05-03	v	sns konjunkturrådets rapport ”kapitalbeskattningen 
25717	2022-05-03	v	socialförsäkringar livets socialförsäkringar central pelare positiv arbetslinje vänsterpartiet förespråkar individer kvalificerar försäkringar arbete försäkringar bidrar möjligheten arbete 
25718	2022-05-03	v	socialförsäkringar central pelare positiva arbetslinje partiet förespråkar individer kvalificerar försäkringar arbete försäkringar bidrar möjligheten arbete 
25719	2022-05-03	v	stabil efterfrågan uppnås kraftfulla finanspolitisk satsningar investeringar infrastruktur elförsörjning bostad utbildning välfärd arbetsmarknadspolitik klimatkrisen staten ansvar investeringsprogram 
25720	2022-05-03	v	stabil finansiering offentliga investeringar utbildning aktiv arbetsmarknads- näringspolitik 
25721	2022-05-03	v	standard typfallet pensionsmyndigheten hänsyn arbetstid lön arbetande åren 
25722	2022-05-03	v	standardtypfallets kompensationsgrad lägre faktisk kompensationsgrad myndigheten redovisar rättvisande beskrivningen pensionen förhåller_sig inkomstnivån arbetslivet 
25723	2022-05-03	v	stapeln sveriges bruttoskuld underskottsmål 
25724	2022-05-03	v	stark arbetsmarknad möjlighet arbetskraften kräva löneutrymmet löner villkor möjligheter fort bilda arbetet 
25725	2022-05-03	v	starkaste offentliga_finanser västvärlden löpande överskott bytesbalansen 
25726	2022-05-03	v	stark skatt arbete hämmar viljan arbeta 
25727	2022-05-03	v	starkt anställningsskydd reglerar arbetsgivare säga_upp anställning 
25728	2022-05-03	v	staten kostnaden avskaffa karensavdraget företagen kompenseras nuvarande sjuklöneansvar uppgår kostnader staten miljarder_kronor 
25729	2022-05-03	v	staten kostnaden bär gemensamt pensioner 
25730	2022-05-03	v	staten kostnaden höjda inbetalningar pensionssystemet.[63] avskaffandet pensionsavgiften leder ökning inkomstindex avdraget avskaffas.[64] höjs pensioner pensionärer procent.[65] höjning inkomstindex leder höjd maxtaxa barnomsorg höjt takbelopp fastighetsavgiften 
25731	2022-05-03	v	staten säkerställa infrastruktur bidrar framgent innovativ industrisektor klimatomställningen äga_rum betydande exportsektorn konkurrera världsmarknad sannolikt betydande klimatinvesteringar närmaste åren 
25732	2022-05-03	v	statliga budgetprocessen extern uppföljning 1990-talet reformerades statliga budgetprocessen 
25733	2022-05-03	v	statliga budgetprocessen styrs fullständighets principen 
25734	2022-05-03	v	statlig skatt public service-avgift kapitalskatt skattereduktion förvärvsinkomstbolagsskatt bolagsskatt 
25735	2022-05-03	v	statsbudgeten medelfristig budgetprocessen tydligt uppifrån ned-perspektiv 
25736	2022-05-03	v	steget beslutas utgiftsområdena enskilda anslagen respektive utgifts område ramen respektive utgiftsområde överskridas omdisponeringar ramen göras 
25737	2022-05-03	v	strukturell sparandet fås rensa finansiella_sparandet konjunkturläget engångseffekter 
25738	2022-05-03	v	studerade länder ryssland sydafrika skev förmögenhetsfördelning sverige.[14] förmögenhetsfördelning 
25739	2022-05-03	v	studerar mått tidsperiod sysselsättningsgraden stigit trendmässigt arbetslösheten uppvisat svagt stigande trend 
25740	2022-05-03	v	studien mäter nämnts förändringar ojämlikhet ekonomisk ojämlikheten fortsatt effekter tillväxten 
25741	2022-05-03	v	ställda pensionärer ökade inkomster skapas tryck förbättringar pensionärer 
25742	2022-05-03	v	stör nackdelen saldomål direkt koppling frågan långsiktigt hållbara offentliga_finanser 
25743	2022-05-03	v	störningar handeln produktion spannmål gödningsmedel riskerar livsmedelskris afrika ellanöstern 
25744	2022-05-03	v	svenska_arbetsmarknaden utvecklats förhållandevis starkt fortsatt höga arbetslösheten problem 
25745	2022-05-03	v	svenska borgerligheten anammat vetenskapsföraktande högerpopulistisk ståndpunkt förnekelse anslutit ”wall street climate consensus skola förespråkar höjda priser koldioxid stark tilltro marknaden förmåga hantera omställningen 
25746	2022-05-03	v	svenska ekonomin byggd motståndskraft skenande inflationsspiraler starka ansvarstagande parter arbetsmarknaden 
25747	2022-05-03	v	svenska miljonprogrammet givit välbyggda välplanerade flerfamiljshus 
25748	2022-05-03	v	svensk kollektivtrafik släpper bilen jobbet koldioxid tunnelbana spårvagn tåg 
25749	2022-05-03	v	sveriges offentliga_finanser akut fråga djupa ekonomiska_krisen 1990-talet 
25750	2022-05-03	v	sveriges uppnåddes målen norm politiken 
25751	2022-05-03	v	synsätt finans- penningpolitiken varaktigt påverka sysselsättning arbetslöshet 
25752	2022-05-03	v	synsätt präglade starkt lliansregeringen ekonomiska_politik jobbskatteavdragen försämringar kassa sjukförsäkringen syftade press lägstalöner 
25753	2022-05-03	v	sysselsatta ökat resulterat ökad sysselsättningsgrad procentenheter minskning arbetslösheten procentenheter figur 
25754	2022-05-03	v	systemet möjlighet avsluta yrkeslivet förtid rimlig pension slitit tungt arbetsliv 
25755	2022-05-03	v	systemet reformeras höja pensioner ekonomisk_trygghet sliter förtid 
25756	2022-05-03	v	systemet treåriga utgiftstak olyckligt investeringar bokförs statsbudgeten nationalräkenskaper 
25757	2022-05-03	v	tabell alternativ avskaffande karensavdraget kostnad mdkr arbetsgivar kostnaden kompensation företag staten kostnaden bostad jobben bostadsförsörjningen bostadspolitiken förutsättning hushållen möjlighet bosätta_sig skapa platser arbete erbjuds 
25758	2022-05-03	v	tabell effekter förslag höjda pensioner yrkesgrupper kr/mån ökning inkomstgrundad pension ökning disponibel inkomst garantitillägg samlad ökad disponibel inkomst källa beräkningar 
25759	2022-05-03	v	tabellen nedan långtidsutredningen förändringen ersättningen urval transfereringssystem förändringen prisindex inkomstindex 
25760	2022-05-03	v	tabell förändringen ersättningen urval transfereringssystem källa långtidsutredningen ekonomisk klyftor samhällsproblem 
25761	2022-05-03	v	tabell klimatinvesteringar 2023–2032 miljarder_kronor befintlig transportinfrastruktur sträckningar stärkt elöverföringskapacitet stöd kommuner upplåtelse vindkraftspark klimatanpassningar befintligt bostadsbestånd klimatanpassningar bostadsbestånd pensioner leva tjänar_in pension pension beskrivas uppskjuten lön 
25762	2022-05-03	v	tabell offentligfinansiell effekter förslaget miljarder_kronor 
25763	2022-05-03	v	tabell pensionssystemets tillgångar skulder mdkr källa pensionsmyndigheten orange rapport pensionssystemets årsredovisning 
25764	2022-05-03	v	taken hamnar nivå motsvarar inkomstbasbelopp kronor månaden 
25765	2022-05-03	v	taket motsvarar bruttolön inkomstbasbelopp kronor månaden tjänstepensionen gräns inkomstbasbelopp bruttoinkomsten inkomster gränsen pensionsrätter inkomster inkomstbasbelopp pensionsrätter 
25766	2022-05-03	v	tanken systemet infördes införa tagits.[67] pensionssystem innehåller broms beräknas pensioner ökar 
25767	2022-05-03	v	teknisk förändringen pensionsrätter tjänats_in ökade inbetalningar räknas_upp procent.[66] pensionssystemet vänsterpartiet införas pensionssystemet skapa symmetri systemet gentemot broms pensioner höjas systemet överskott 
25768	2022-05-03	v	teoribildning antas reallöner lägre sysselsättning arbetskraften fördyras 
25769	2022-05-03	v	tillfälliga utsläppsminskningar pandemin marginell betydelse globala uppvärmningen möjligheter nationell klimatmålen 
25770	2022-05-03	v	tillägget konstruerat likna garantipensionen fasas_ut inkomstgrundad pension kronor 
25771	2022-05-03	v	tiondel befolkningen förmögenheter beräknas äga sammanlagda privata förmögenheten rikaste procenten äger procent.[12] figur förmögenhetsfördelningen förmögenhet förmögenhetsdecil källa credit suisse research institute ”global wealth databook 
25772	2022-05-03	v	tjänstepensionen utformning fråga arbetsmarknaden parter 
25773	2022-05-03	v	tolkning resultatet motsvara överskott skatteintäkter generell statsbidrag 
25774	2022-05-03	v	torleken sjukför säkringsavgiften örs förväntade kostnader sjukförsäkri ngen 
25775	2022-05-03	v	trygga löntagare invånare stabilt välfärdssystem ryggen genomföra klimat omställningen 
25776	2022-05-03	v	trygga löntagare starka löntagare stå_upp rättigheter kräva rättmätiga löner bidra produktivt rättvist konkurrenskraftigt samhälle inkludering etablering vänsterpartiet samhälle 
25777	2022-05-03	v	trygghetspension regeringen föreslagit krav vänsterpartiet välkommen göras vänsterpartiet arbetat garantipension ålder 
25778	2022-05-03	v	tröskelvärde bnp.[53] vänsterpartiets förslag medelfristigt saldomål bnp beräknas skuldnivå moratoriets slutår 2032.[54] vänsterpartiet föreslår långsiktigt mål offentliga skulden målet tak offentliga skulden överstiga 
25779	2022-05-03	v	tydlig effekt snabba ökningen energi- drivmedels- livsmedelspriser 
25780	2022-05-03	v	tydligt prisupp gångar störningar utbudssidan 
25781	2022-05-03	v	tydligt visat_sig kriser västerländska ekonomier normpolitiken införts finanskrisen eurokrisen oronapandemin klimatkrisen 
25782	2022-05-03	v	tyngdpunkt forskningen tröskelvärde offentliga skulden negativ ekonomiska_tillväxten 
25783	2022-05-03	v	underhållet utbyggnaden transmissionsnäten eftersatt krävs investeringar kommande decennier möta framtiden behov 
25784	2022-05-03	v	underskottet offentliga_finanser toppade offentliga bruttoskulden ökade år.[18] utvecklingen skakade finansiell marknader sände chockvågor politisk 
25785	2022-05-03	v	underskottsmål frigör budgetpolitisk utrymme miljarder_kronor årsperiod överskottsmål.[50] balansmål offentliga_finanser skapar underskottsmålet ekonomisk utrymme miljarder_kronor 
25786	2022-05-03	v	undvika nedskärningar och/eller kommunala skattehöjningar staten skjuta betydande belopp generell statsbidrag kommande åren 
25787	2022-05-03	v	ungas kultur kvalit säkras 
25788	2022-05-03	v	uppgångar arbetslösheten tenderar långsiktiga effekter 
25789	2022-05-03	v	uppstår utrymme saldomålet utgiftstaket bindande utgifter motsvarande regelverk hindrar skattesänkningar 
25790	2022-05-03	v	uppstå situationer betydande budgetutrymme investeringar saldomålet snålt tilltagna utgiftstak rymmer investeringar utgiften bokförs direkt 
25791	2022-05-03	v	urholkningen ersättningssystemen bidragit ökade inkomstskillnader ersättningsnivåer försäkringar höjts 
25792	2022-05-03	v	utbildning färre arbetslösa matchning arbetssökande arbeten växer_fram 
25793	2022-05-03	v	utbildning samhällelig nyttighet kommersiell stark utbildningssektor förutsättning fungerande arbetsmarknad kompetensutveckling livet möjlighet medverka demokratisk samtalet 
25794	2022-05-03	v	utbrott covid-19 kina produktionen driver_upp inflationen 
25795	2022-05-03	v	utbyggd fjärr- regionaltågs förbindelse skärpning kraven inrikesflyget viktiga komponenter vänsterpartiets omställningspolitik 
25796	2022-05-03	v	utgifter statsbudgeten omfattas utgiftstaken regleras 
25797	2022-05-03	v	utgiftsregler leder bias kombineras saldomål 
25798	2022-05-03	v	utgiftsregler uttryckas ökningstakt utgiftsregler eu:s stabilitets- tillväxttakt 
25799	2022-05-03	v	utgiftstaken flödiga saldomål offentliga_finanser 
25800	2022-05-03	v	utgiftstaken statsbudget nominell termer framåt 
25801	2022-05-03	v	utgiftstaken vänsterpartiet föreslår systemet utgiftstak slopas 
25802	2022-05-03	v	utgångspunkten anställningsskyddslag stiftning socialförsäkringar arbetslöshetsförsäkring skatter arbete bidrar arbetslöshet 
25803	2022-05-03	v	utgångspunkten debatten skatter skadliga ständigt slopas minimeras skattekvoten sänkts 
25804	2022-05-03	v	utmaning dignitet förutsätter gemensam lingskraft starkt samhälle 
25805	2022-05-03	v	utredningen föregick överskottsmålet skissade beslutsordning översyn fattas behandlingen budgetpropositionen 2026.[23] regler vänsterpartiet drivit frågan tidigarelägga översyn 
25806	2022-05-03	v	utredningen presentera slutsatser september partiet karensavdraget avskaffas beredda förlänga karensersättning pandemin redningen förslag genomförs 
25807	2022-05-03	v	utredning tillsattes syfte föreslå ändringar regelverket balanskravet leder procyklisk variationer kommuner landstingen verksamheter 
25808	2022-05-03	v	utrymme skapas användas löpande statliga utgifter öronmärkas investeringar behövs ställa ekonomin miljön hållbar utveckling 
25809	2022-05-03	v	utsatta grupper avses grupper lägre genomsnittlig chan arbete.[4] arbetslösheten pandemins utbrott sjönk arbetslösheten grupper mätt arbetslösheten 
25810	2022-05-03	v	utsläppspriset tydlig styrande signal aktörer lönsamt investera åtgärder minskar utsläppen 
25811	2022-05-03	v	utvecklingen arbetsmarknaden svenska_arbetsmarknaden utvecklats förhållandevis starkt 
25812	2022-05-03	v	utvecklingen höga krav utbildning krävs gymnasieutbildning arbete studera yrkeshögskola universitet 
25813	2022-05-03	v	utveck ling kommuner regioner stark press 
25814	2022-05-03	v	utöver köp statsobligationer centralbanker inkl usive riksbanken pandemin köpt bostads- företagsobligationer 
25815	2022-05-03	v	utöver stärka likviditeten finansiell marknader syftar riksbanken tillgångsköp pressa_ned marknadsräntor 
25816	2022-05-03	v	variant golden rule formulera saldomål fasta offentliga_sektorns sparande mål inkluderar nettoinvesteringar realkapital 
25817	2022-05-03	v	verbist figari ”the redistributive effect progressivity taxes revisited international comparison across european union euromod working paper em studien jämförelseår 
25818	2022-05-03	v	vice riksbanks chefen jansson lyfte fråga nyligen.[44] jansson pekade låga ränteläget menade skapar tillfälle genomföra statliga investeringar göras 
25819	2022-05-03	v	vikt bilresandet inrikesflyget minskar omfattning gods utsträckning tran porteras järnväg sjöfart 
25820	2022-05-03	v	vikt vindkraften byggs_ut förenas lokal nytta vindkraftsutbyggnaden legitimitet långsiktighet planeringen 
25821	2022-05-03	v	vindkraften energikälla kostnadseffektiv tillräcklig omfattning byggas_ut 
25822	2022-05-03	v	visar_sig kommun region underskott avvikelsen huvudregel återställas balanskravet kommunsektorn minimikrav 
25823	2022-05-03	v	vuxenutbildningen inneburit chan skolformer misslyckats inneburit chan vidareutbildning yrkesväxling 
25824	2022-05-03	v	vårdbiträdets kompen ationsgrad beräknas garantitillägg föreslagna höjningen läraren kompensationsgrad beräknas ingenjören klarar_av arbeta kompensationsgraden 
25825	2022-05-03	v	våren föreslagit hushållen skyddas prischocker energi bensin diesel 
25826	2022-05-03	v	väcker frågan utsträckning medel centralbanker bekämpa inflation störningar leveranskedjor prisuppgångar råvaror energi 
25827	2022-05-03	v	välfungerande sjuk- hälsovård grundläggande arbeta leva långa hälsosamma 
25828	2022-05-03	v	välfärdssamhället historisk visat_sig effektivaste integrationsmotorn internationell jämförelse 
25829	2022-05-03	v	vänsterpartie genomföra satsning vätgas genomförs 
25830	2022-05-03	v	vänsterpartiet aktörer potential havsbaserade vindkraften 
25831	2022-05-03	v	vänsterpartiet bedriver politik helhetlig robust infrastruktur 
25832	2022-05-03	v	vänsterpartiet bett riksdagens_utredningstjänst offentliga skulden utvecklas underskottsmål 
25833	2022-05-03	v	vänsterpartiet driva ökade sbidrag kommuner regioner prioriterad fråga kommande budgetarbetet vinstintresset förvrider välfärden fungera 
25834	2022-05-03	v	vänsterpartiet driver ökade statsbidrag kommuner regioner prioriterad fråga kommande budgetarbetet 
25835	2022-05-03	v	vänsterpartiet drivit_igenom viktiga förbättringar sjukförsäkringen åren kvarstår brister 
25836	2022-05-03	v	vänsterpartiet ekonomiska_politiken styras reala mål ökad sysselsättning investeringar klimatomställning offentligfinansiell mål inflationsmål verktyg uppnå reala målen världen befinner_sig klimatnödläge 
25837	2022-05-03	v	vänsterpartiet framhärdar arbetet klimatomställningen skyndsamt strukturerat samhällets gemensamma insatser 
25838	2022-05-03	v	vänsterpartiet framhärdar kollektivtrafiken billigare enskilde byggs_ut kostnadseffektivt kollektivtrafiken närhelst varhelst 
25839	2022-05-03	v	vänsterpartiet föreslog budgetmotionen motion karensavdraget slopas arbetsgivar kostnaden sjuklöneansvaret företag minskas företag skyldighet sjuklönen sjukperioden 
25840	2022-05-03	v	vänsterpartiet föreslår finanspolitiska_ramverket kompletteras mål arbetsmarknaden full sysselsättning mål offentliga investeringar linje klimatåtaganden 
