id	date	author	post
1125	2016-04-23	Slint	Det finns ju [knappt#neg#-2#0.5] ingen som vill [integreras#pos#2#0.5] , varken svenskar eller invandrare . Jag har bott i en förort i ett miljonprogram . På 80-talet var det mest svenskar , men i_och_med_att alla invandrare söker_sig och blir placerade med sina landsmän så flyttar svenskarna för att de inte kan [anpassa#pos#2#0.5] sig . Nu bor jag i en grannkommun med merparten svenskar . Men även här ser man hur invandrarna kommer och bosätter_sig och [tar_över#pos#2#0.5] ett område och i princip [förstör#neg#-2#0.5] det , och svenskar flyttar därifrån . [Segregation#neg#-2#0.5] är något som alla vill , annars hade man [fan#neg#-2#0.5] anpassat sig till [normen#pos#2#0.5] som råder i området man bosätter_sig i .
1126	2016-07-30	ursula45	Jag menar ifall man inför det i Sverige och i Usa , tror ni att många [problem#neg#-2#0.5] kan [lösas#pos#2#0.25] ?
1127	2016-07-30	ursula45	Jo , jag vet att folk segrerar sig själva . Men den delen som försöker [integrera#pos#2#0.5] sig är väl [problematiskt#neg#-2#0.5] ?
1128	2016-08-08	Kesobonde	På landet utan grannar . Måste ha nåra mil till affärn och inga bussförbindelser , det är väl det .
1129	2016-08-08	ojvamysigt	Din karta är lite bedagad , tycker jag . Och glöm inte att Norrmalm och Östermalm nu står under direkt [hot#neg#-2#0.75] om 852 asylboende på ett [lyxigt#pos#2#0.5] hotell precis norr om stadsgränsen , vilket givetvis påverkar även Solna .
1130	2016-08-08	Anne-Berit1937	landsbygden dom flesta invandrare flyttar till storstäderna där deras [vänner#pos#2#0.5] bor , så där man själv bor är det relativt vitt går man inne gbg/malmö är det ju heeeeelt fullsmokat , ofta flera invandrare än svenskar dom gånger man svängt [förbi#neg#-2#0.75] dom större städerna .
1131	2016-08-08	Spersson	Och hur ska vi tolka det ? Är det för att ämnet inte berör svenskarna ?
1132	2016-08-08	dannee	Tror jag inte dugg på . Där jag har sommarstuga är det 150 stugor , inte en enda nysvensk .
1133	2016-08-08	dannee	Det har jag inte sagt , men [lycka_till#pos#2#0.5] o hitta en bostadsområde så [blattefritt#neg#-2#0.5] som de flesta sommarstugeområdena är
1134	2016-08-08	ojvamysigt	Du får tolka och tro vad du vill . Jag berättar bara vad jag sett och hört .
1135	2016-08-08	Politice-Rectam	De finlandssvenska politikerna [hyllar#pos#2#0.5] mångkultur , men Åland kan väl egentligen inte bli mångkulturaliserat då de kan inte själv [utfärda#neg#-2#0.5] uppehållstillstånd ?
1136	2016-08-08	Gnomegirl	Precis ! Kom just hem från [semester#pos#2#0.5] i Norrlands inland . Inte ens vid den lokala småbutiken var man [befriad#pos#2#0.5] . Nog f-n satt ett smutsbylte där också , och det [värsta#neg#-2#0.5] var att norrlänningarna betraktade avskrapet som en människa . Blir så [förbannad#neg#-2#0.5] ... MVH/Gnomegirl
1137	2016-08-08	zaqxswc	Korsnäs . I Finland alltså . Världens svenskaste by
1138	2016-08-08	Neida	Låter mer som Varnhem mellan Skara och Skövde
1139	2016-08-09	-Mystic	Smögen , var där för någon månad sedan , såg nästan ingen icke-skandinavisk person under min korta vistelse .
1140	2016-08-09	Phocidae	Karesuando , i Kiruna kommun ? Cirka 300 invånare . Blev det något av detta? http://www.svt.se/nyheter/lokalt/nor...ill-karesuando
1141	2016-08-09	ojvamysigt	Området runt Odenplan [riskerar#neg#-2#0.5] att bli väldigt [stökigt#neg#-2#0.5] när Radisson Blu i Frösunda blir hem åt 852 asylanter . SL-buss hämtar_upp vid hotellet och [stannar#pos#2#0.25] vid Odenplan , som är den [perfekta#pos#2#0.5] entrén till stan för dem .
1142	2016-08-09	Sook	Jajjemen , bara [fly#neg#-2#0.75] . Det [löser#pos#2#0.25] allt .
1143	2016-08-09	thevirgin	Bromma ( äppelviken , ålsten , smedslätten , höglandet ) är 99 , 9 % [blattefritt#neg#-2#0.5] , har du 20 millar liggandes så blir ju http://www.hemnet.se/bostad/villa-11...gen-22-9529116 [perfekt#pos#2#0.5]
1144	2016-08-09	OntOmQ	Så kanske det ser ut idag . Men om en eller två generationer framåt ser allt väldigt [annorlunda#pos#2#0.25] ut . Räkna på födelsetal och blir du [mörkrädd#neg#-2#0.5] .
1145	2016-08-09	DenKrasse	Orterna på Falsterbohalvön - Höllviken , Ljunghusen , Skanör/Falsterbo .
1146	2016-08-09	statligbluff	Det är en turistort . Vad kostar husen ?
1147	2016-08-09	MAD	Du hittar [lätt#pos#2#0.25] ett hus för under en halv miljon om du kan tänka_dig att bo en [liten#neg#-2#0.25] bit utanför Vemdalen .
1148	2016-08-09	Andersdamaan	Husen där är ännu [billigare#pos#2#0.5] och tomterna likaså . I området där min far hade sitt fritidshus ( Skärsjövålen ) så kunde man för ca tio år sedan köpa en bygglovsfärdig [tomt#neg#-2#0.5] för tio kronor .
1149	2016-08-09	Franzkaka	Karlshamn i Blekinge . Känns fortfarande som en svensk småstad . Inte mycket invandrare alls i stadsbilden , och en stor del av befolkningen röstar på SD . Stockholms skärgård , valfri ö . Sjöbo . Nästan inga invandrare även om de har blivit fler . Du får bo med bonnrasister och Sverigedemokrater .
1150	2016-08-09	Pingubengt	Det heter visst Öhns . Samma ägare dock .
1151	2016-08-09	Logisksvensk	Till och med Lidingö är helt översvämmat av kulturberikare . .
1152	2016-08-10	Andersdamaan	Så länge som du inte förtöjer båten i_närheten_av en flyktingkryssare då förstås . http://www.aftonbladet.se/nyheter/article22279193.ab
1153	2016-08-10	Cougars	Tvärtom ! Det är dags att Reinfeldts grabbar får smaka på sin egen politik .
1154	2019-05-12	Firmi	Hur tänkte du där ? Skåne måste vara där de finns mest . Sigtuna är precis utanför Stockholm hur tänkte du där ? Hitta en [liten#neg#-2#0.25] by ute i skogen eller [flytta#pos#2#0.25] till norra Sverige [gärna#pos#2#0.5] i till en by . I städer eller utanför större städer kommer du inte [slippa_invandrare#neg#-2#0.5] 30% av sveriges befolkning är invandrare tänk på det .
1155	2019-05-12	kraftfoder	Vilka [krav#neg#-1#0.25] du har . Annars , om dina [krav#neg#-1#0.25] voro lägre , föreslår jag [Lyckliga#pos#2#0.5] gatan .
1156	2019-05-12	314Pi	Absolut men många småorter 100- 150 invånare har inga invandrare . Men urvalet är [viktigt#pos#2#0.5] inga före detta industriorter men mycket hyreskåkar som stått tomma . Men [se_upp#pos#2#0.25] de kommer efter och letar efter oaser där det finns få av deras egen [destruktiva#neg#-2#0.5] sort . De [fattar#pos#2#0.25] så mycket att dom själva är [problemet#neg#-2#0.5] som de måste [fly#neg#-2#0.75] från .
1157	2019-05-13	kraftfoder	- Det finns mycket man kan tro sig kunna läsa ' mellan raderna ' . . Men sure , jag köper det du säger : [Lyckliga#pos#2#0.5] gatan är säkert [full#neg#-2#0.5] av nysvenskar nu . .
1158	2017-05-14	Zeolite	Meningen med invandringen har från början varit att skapa klyftor och [motsättningar#neg#-2#0.5] mellan folk . Det urgamla knepet att söndra_och_härska och låta fotfolket [träta#neg#-2#0.5] medan överheten har det [ombonat#pos#2#0.5] [fungerar#pos#2#0.5] lika [bra#pos#2#0.75] varje gång . De verkliga [fienderna#neg#-2#0.5] är inte egentligen folket , varken de eller vi , utan allas våra ledare , deras imamer och våra motsvarigheter .
1159	2017-05-14	Spersson	Vi måste [acceptera#pos#2#0.25] varandras olikheter . Det gamla talesättet ' Lika_barn_leka_bäst ' gäller fortfarande . Svenskar vill bo med andra svenskar , araber vill bo med andra araber , alla människor vill bo tillsammans med människor som är lika . Svenska föräldrar vill ha sina barn i svenska skolor . Det där är inget vi kan ändra på genom [tvång#neg#-2#0.5] eller politiska beslut .
1160	2017-09-02	Milovina	Efter att ha tittat på Uppdrag [granskning#neg#-2#0.5] , som [behandlade#pos#2#0.25] våra [utsatta#neg#-2#0.75] områden med tillhörande [kriminalitet#neg#-2#0.5] , så funderar jag på om inte omvänd kvotering skulle vara [lyckosam#pos#2#0.5] i dessa områden . Svenskar samt välintegrerade invandrare med arbete skulle bli [erbjudna#pos#2#0.5] boenden i dessa områden och samtidigt erhålla någon typ av förmån/morot från samhället sida . Man skulle kanske kompenseras med halverad hyra , subventionerad bil mm mm . Man skulle lansera det som en stor nationell plan med många parter involverade . Vad tror flashback om detta ?
1161	2017-09-02	Berra122	Låter som en kommunistisk [lösning#pos#2#0.5] på ett helt annat [problem#neg#-2#0.5] .
1162	2017-09-02	SmokyBacon	Min första fråga är varför du inte hellre ser [tvångsinkvoterade#neg#-2#0.5] babbar i mer vita områden ? Har du något [bra#pos#2#0.75] svar ?
1163	2017-09-02	ExtremParanoia	Eller bara sparka_ut dom ? Eller bunta_ihop och sl
1164	2017-09-02	hermann-	Om jag fick en lägenhet helt [gratis#pos#2#0.5] utan avgift och driftskostnader kunde jag tänka_mig att bo där . Kanske . Men jag är ju en [snål#neg#-2#0.5] person
1165	2017-09-03	Returpapper	Villkoret är ingen hyra alls och att hela huset är vitt annars [vågar#pos#2#0.5] ingen bo där . Bil är ingen idé , de kommer bara att [bränna#neg#-2#0.5] upp den .
1166	2017-09-03	NickSonny	Jag anser att det är [bättre#pos#2#0.5] att [deportera#neg#-2#0.5] de oassimilerbara smutsfolken som vi importerat än att [tvinga#neg#-2#0.5] svenskar att [integreras#pos#2#0.5] med dem .
1167	2017-09-03	Eroticon6	[Lycka#pos#2#0.5] till när kaoz-blattarna får reda på att enda anledning till att svenskarna vill bo i deras områden är att de får betalt för [skiten#neg#-2#0.5] . Sen finns det snart lika många babbar som svenskar i landet så [lycka_till#pos#2#0.5] att hitta nog med fok som ställer_upp . Vad för skillnad ska några svenskar göra i områden fyllda av mena invandrare och [negrer#neg#-2#0.5] , det är [omöjligt#neg#-2#0.5] att [integrera#pos#2#0.5] folk i en multikultur .
1168	2018-01-03	Milovina	Den danska statsministern har kanske [lösningen#pos#2#0.5] på [segregationen#neg#-2#0.5] ? https://www.aftonbladet.se/nyheter/a...va-ner-ghetton
1169	2018-07-17	MagnusBengtsen	Mångkulturen som [berikar#pos#2#0.5] enligt [propagandan#neg#-2#0.5] är helt [värdelös#neg#-2#0.5] . De enda som [gagnas#pos#2#0.5] av invandringen är invandrarna som [slipper#pos#2#0.5] [leva#pos#2#0.5] i sina [dysfunktionella#neg#-2#0.5] hemländer . Istället förvandlas Sverige till att bli [dysfunktionellt#neg#-2#0.5] och pk-packet [kliar#neg#-2#0.75] sig i huvudet och undrar varför det blir så . I Sverige sedan 80-talets [slut#neg#-2#0.5] [frodas#pos#2#0.5] ändå den [nya#pos#2#0.25] statsideologin , den att invandring är [bra#pos#2#0.75] för Sverige . Bara att [hånskratta#neg#-2#0.5] åt .
1170	2018-07-17	Flora1230	De som öppnade portar dom sista 30 åren ska flytta_in .
1171	2018-08-11	Migsvetsarn	Det låter [vettigt#pos#2#0.5] i teorin , nog [svårare#neg#-2#0.5] i praktiken . Men visst , ett [segregerat#neg#-2#0.5] område består av de människor som bor där . Varför inte kvotera in politiker istället ? Det [klart#pos#2#0.5] det går ju inte , då får vi fler Sverigedemokrater .
1172	2018-01-19	Cauvie	Även om så hade den staten blivit extremt [misslyckad#neg#-2#0.5] och en del av 3:e världen inom_loppet_av en vecka där allt en gång producerat blivit konsumerat vilket slutar med att de invandrar till Sverige ( igen ) . [lol#pos#2#0.5]
1173	2018-01-19	Ollebolle1g	Han som ringde in till radion borde deporteras redan i eftermiddag
1174	2018-01-19	RiverStyx	Ska vi alltså först betala för att [hjälpa#pos#2#0.5] en massa [svartskallar#neg#-2#0.5] att [bygga#pos#2#0.25] en egen stat inom vårt territorium , och sen med all sannolikhet [tvingas#neg#-2#0.5] [ta_emot#pos#2#0.25] ' flyktingar ' från den staten när de där befintliga svarrtskallarna beter sig som de alltid gör överallt och kör [skiten#neg#-2#0.5] i [botten#neg#-2#0.5] ? Det låter lite lose-lose i mina öron . [Bättre#pos#2#0.5] vi kör med den gamla europeiska paradgrenen etnisk rensning redan från början . Reconquinista !
1175	2018-01-19	Bemp	Vilken typ av flyktingpolitik kommer invandrarstaten att bedriva ?
1176	2018-01-19	tobes	Gissningsvis menar dom väl att invandrarna är [arbetslösa#neg#-2#0.5] pga [rasism#neg#-2#0.5] på arbetsmarknaden och att dom i ett eget land skulle ha [möjlighet#pos#2#0.5] till [jobb#pos#2#0.25] . [Lätt#pos#2#0.25] önsketänkade eftersom även invandrargrupperna är väldigt [segregerade#neg#-2#0.5] . Skulle t.ex . araberna anställa somalier ? [Tveksamt#neg#-2#0.5] . Visst finns det kanske ett mått av [diskriminering#neg#-2#0.5] på arbetsmarknaden , men till_syvende_och_sist beror [problemen#neg#-2#0.5] på att anställa invandrare i någon större utsträckning att vi är ett högteknologiskt samhälle med många arbetsplatser som helt [enkelt#pos#2#0.5] inte matchar den utbildningsnivå och [erfarenheter#pos#2#0.5] som de har . Detta skulle ju kunna [motverkas#neg#-2#0.5] med att dom t.ex . sökte_sig till högskoleutbildningar o.s.v . för att utbilda sig men det verkar det ju inte finnas något [överväldigande#pos#2#0.5] [intresse#pos#2#0.5] för . Embrace the inevitable .
1177	2018-01-19	Ptolemaios	Kanske läge att köpa igen ön Saint-Barthélemy från Frankrike och utvandrade de som [saknar#neg#-2#0.5] Svenska värderingar dit ? Tropiskt klimat . Då klientelet snart skulle starta [inbördeskrig#neg#-2#0.5] så som Syrien eller för_den_delen Libanon , är befolkningsökning inget [problem#neg#-2#0.5] . När flygplatsen sedan ligger i [ruiner#neg#-2#0.5] , [slipper#pos#2#0.5] vi återvandringen till moder Svea . Snart skulle denna tropiska [pärla#pos#2#0.5] [blomstra#pos#2#0.5] och vara [världsledande#pos#2#0.5] exportör av khat , Hasch Burkinis och Koranen skriven på palmblad .
1178	2018-01-19	Tanus	Som Gaza fast med årsmedeltemperatur på ca 2 grader . John Carpenter kanske var synsk . Han visste något vi andra inte förstod 1981 när ' Flykten från New York ' gjordes . Snart verklighet i en stad nära dig . [Förslaget#pos#2#0.5] har en del uppsidor mitt i all [dårskap#neg#-2#0.5] . Det är [enklare#pos#2#0.5] att hägna in ett område istället för tusentals villaområden , badhus , bibliotek , biografer , tunnelbanestationer eller vad de nu kan vara för ställe där vi vill minska [kaoset#neg#-2#0.75] .
1179	2018-01-19	crawly	Vi ska nog inte ta alltför [allvarligt#neg#-2#0.5] på det reella [hotet#neg#-2#0.5] med att det skulle bildas en [ny#pos#2#0.25] stat . I samma ögonblick som någon organisation på [allvar#neg#-2#0.5] försökte göra verklighet av det skulle en massa [lagar#pos#2#0.75] aktiveras och Sveriges [militär#pos#2#0.25] kunna sättas in med [full#neg#-2#0.5] [kraft#pos#2#0.5] . Vi skulle kunna få vårt eget mini-Afghanistan ( [yay#pos#1#0.5] !) Däremot är jag [inte_förvånad#neg#-2#0.5] över att det börjar dyka_upp infantila tankar av det här [slaget#neg#-2#0.5] . Vi är många som för väldigt länge sedan insett den [omöjliga#neg#-2#0.5] föresatsen att [integrera#pos#2#0.5] människor som inte vill [integreras#pos#2#0.5] , och alternativet till det innebär ju per automatik någon form av [uppdelning#neg#-2#0.5] . I dag går den uppdelningen [tvärs#neg#-2#0.25] igenom vårt samhälle , i_form_av de atoller som förorter kring städerna utgör ( och som vi håller på att [tappa#neg#-2#0.5] kontrollen över ) . Fler_och_fler börjar [tack_och_lov#pos#2#0.5] inse detta , även om det tagit alldeles för [lång_tid#neg#-1#0.25] . Jag menar , vår egen regering har [stöttat#pos#2#0.5] extremistiska [krafter#pos#2#0.5] i åratal och effektivt [hindrat#neg#-2#0.5] progressiva [krafter#pos#2#0.5] som [kämpar#pos#2#0.5] för kvinnors [rättigheter#pos#2#0.5] i förorter och liknande . Snacka om att [gräva_sin_egen_grav#neg#-2#0.5] .
1180	2018-01-19	King_Pin	De har väl redan tagit_över Malmö ? Det är bara att [bygga#pos#2#0.25] en mur runt , så är vi [klara#pos#2#0.5] . Du [slipper#pos#2#0.5] vi övriga göda dem med miljarder i statsbidrag . Kör . [Knulla#neg#-2#0.25] , [knulla#neg#-2#0.25] för [fan#neg#-2#0.5] !
1181	2018-01-19	PlutoJ	Att få så många som [möjligt#pos#2#0.75] att [fly#neg#-2#0.75] till Sverige ?
1182	2018-01-19	anayla	Påminner om en annan ' [tvåstatslösning#neg#-1#0.25] ' ... Är detta på [riktigt#pos#1#0.25] ?
1183	2018-01-19	happilappi	Det är väl bara ge dom en [liten#neg#-2#0.25] landmassa uppe i Norrland dit alla flyttar , [mycket_bra#pos#2#0.75] [förslag#pos#2#0.5] . Sedan ska det vara murar runt deras stat med passkontroller och [hård#neg#-2#0.5] bevakning .
1184	2018-01-19	Piggekott	[Intressant#pos#2#0.5] hur mycket gemensamt denne person verkar tycka att ' invandrare ' har . Annars är det ju [förbjudet#neg#-2#0.5] att omnämna invandrare som ett kollektiv . Eller menade han någon särskild grupp invandrare som ska ha en egen stat ? Typ shariamuslimer eller så ?
1185	2018-01-19	TheoriginalMasterZ	Vi har ju nästan två stater redan så skicka upp [skräpet#neg#-2#0.5] till sameland . Vi får slänga_ihop en [stöddig#neg#-2#0.5] mur och ett [rejält#pos#2#0.75] minfält lite [kvickt#pos#2#0.5] bara .
1186	2018-01-19	DasZebra	Grabben har ju annars en [demokratisk#pos#2#0.5] [rätt#pos#2#0.5] att lämna landet . Varför starta inbördes [krig#neg#-2#0.5] och få en massa [oskyldiga#pos#2#0.5] personer att [fly#neg#-2#0.75] sina hem eller [dö#neg#-2#0.75] ?
1187	2018-01-19	karanan	Varför då ? Dom kan få en enkelbiljett till sltt forna hemland istället .
1188	2018-01-19	Anywhan	Jag tycker att Isvan har [rätt#pos#2#0.5] ! Ge alla [blattar#neg#-2#0.5] ett eget land längst upp i Sverige 20 x 35 mil ! Det är ungefär lika stort som Holland sedan bygger vi en 10 meter hög mur runt hela [skiten#neg#-2#0.5] och ger dem [obegränsat#pos#2#0.5] med vapen och amunition så är [problemet#neg#-2#0.5] [löst#pos#2#0.25] !
1189	2018-01-19	jimmythegent	Jag tycker att Istvan kan åka tillbaka till Ungern igen där han troligtvis kommer ifrån och be Viktor Orban att dela av Ungern , en till infödda Ungrare och en del till MENA-folk . Så får vi se hur [populärt#pos#2#0.75] det [förslaget#pos#2#0.5] blir där . [Jävla#neg#-2#0.5] [idiot#neg#-2#0.5] !!
1190	2018-01-19	LucNN	Varför inte ha någon sorts svenskägd passage genom området ( så man undvikar tullmur ) och sen såna där ... du vet , ' djur-broar ' som man gör över motorvägar så [blattistanerna#neg#-2#0.5] inte får [begränsad#neg#-2#0.5] [rörlighet#pos#2#0.5] ? Såklart med någon sorts [säkerhet#pos#2#0.5] så dom inte slänger ner sten mot bilisterna på vägen .
1191	2018-01-19	DasZebra	Du anser inte att det är [konstigt#neg#-2#0.5] att invandrare alltså tar ett aktivt val att [flytta#pos#2#0.25] till Sverige och inte ha [förtroende#pos#2#0.5] för svenska myndigheter ? Inte [direkt#pos#2#0.25] så att svenskar har [tvingat#neg#-2#0.5] invandrare till Sverige utan invandrare har själva aktivt valt att åka till Sverige och om våra myndigheter inte [passar#pos#2#0.5] dom så kan de åka nån annanstans där myndigheterna har deras förtoende . Din [idioti#neg#-2#0.5] får mig att bli [mörkrädd#neg#-2#0.5] rent_ut_sagt .
1192	2018-01-19	klinkerhofen	vi kan väl [stycka#neg#-2#0.5] av ett område i lappland? ( Lappland Yta : 109 702 km² ) lite övrig info som tyder på att det är glest befolkat ' En polisbil ska [täcka#pos#2#0.5] södra Lappland under vardagsnätter - ett område nästan lika stort som Danmark . ' https://www.svt.se/nyheter/lokalt/va...sodra-lappland
1193	2018-01-19	LaderKent	MENA männen och muslimerna kan annars åka hem till sin egna stat .
1194	2018-01-19	kroppskultur	Jag måste [tyvärr#neg#-2#0.75] [anse#neg#-2#0.25] att det är en [bra_idé#pos#2#0.5] , det är [bättre#pos#2#0.5] att en mindre del av landet förvandlas till något som påminner om deras ursprungsländer än att hela landet gör det .
1195	2018-01-19	Jof	Låt dom få en egen flagga , kanske eget polisväsen . Dom kan få ett mandat i riksdagen .
1196	2018-01-19	Jof	Utanför Rinkeby kan vara en no-go-zon för dom .
1197	2018-01-19	Pelle000	Liberalerna kommer [säkert#pos#2#0.5] rösta för det i framtiden tanke på deras tidigare knas idéer som att [avskaffa#neg#-2#0.5] Sverige som nation . Var väll nån som föreslog månggifte förut också .
1198	2018-01-19	A-party-with-marty	Har ni noterat att Expressen dragit gång en [ny#pos#2#0.25] kampanj för invandrare #no strangers # typ . Dvs mot [rasism#neg#-2#0.5] bla bla . Nån statestik på brot mot svenskar etc har jag dock ej sätt som jämförelse mm .
1199	2018-01-19	joshmark	Jag tar hellre ett [inbördeskrig#neg#-2#0.5] . Och [löser_problemet#pos#2#0.5] permanent .
1200	2018-01-19	Pelle000	[Bra#pos#2#0.75] idé ! I stället att vi måste [bygga#pos#2#0.25] murar/inhängnat/stängsel/mera kameror för att hålla dessa borta så bygg runt no [go#pos#2#0.5] zoner Jag är inte [rasist#neg#-2#0.5] bara [jävligt#neg#-2#0.5] [förbannad#neg#-2#0.5] .
1201	2018-01-19	kraftfoder	De har redan mandat i riksdagen , [betydligt#pos#2#0.25] fler än ett : Vid en snabbkoll ( baserat på namn helt [ovetenskapligt#neg#-2#0.25] ) får jag antalet till 22-23 . Cirka 6 , 3% av antalet ledamöter alltså . Hade de räknats som ett parti , hade de varit i storleksordningen på_ett_ungefär MP , C , MP , KDS , VPK , dvs . något i den stilen . Källa : http://www.riksdagen.se/sv/ledamoter-partier/
1202	2018-01-19	herrArmbandsur	Vad [kul#pos#2#0.5] , vi kan ha ett eget västbanken och gaza remsa , med alla [dumheter#neg#-2#0.5] som det innebär . [Nej#neg#-2#0.5] , jag tycker att om det inte [passar#pos#2#0.5] kan de åka tillbaka till sina hemländer för att vi har gett dem så mycket pengar att det [räcker#pos#2#0.5] . PK - rånar gamla på deras pension och [dödar#neg#-2#0.5] patienter i vårdkö . PK - gangsta .
1203	2018-01-19	StormaktRod	Norrland är ju faktiskt den [bästa#pos#2#0.5] [biten#pos#2#0.5] av Sverige , inte en kvadratmillimeter ska avvaras för detta ändamål tycker jag . Många länder har sk ' koleraöar ' där man satte [infekterade#neg#-2#0.5] . Om man [nekar#neg#-2#0.5] några hundra ekonomiska migranter och annat bottenskrap inträde och räknar_ut vad de skulle kostat under sin livstid och sedan avsätter samma summa till att [hyra_in#pos#2#0.25] några kinesiska mudderpråmar så kan de [bygga#pos#2#0.25] en [konstgjord#neg#-2#0.5] ö av sand från danmark så nära danskarnas [gräns#neg#-2#0.5] det går på en eftermiddag .
1204	2018-01-19	gabrielle2	[Nej#neg#-2#0.5] absolut inte ! Rör inte Sverige . Igen invandrare skall tala om för svensken hur landet skall se ut för att [passa#pos#2#0.5] dem .
1205	2018-01-19	Kosmos.	Varför flyttar de inte hem istället om de vill ha en egen stat ändå ? Eller är det så att de vill ha en egen stat och ändå försörjas av svenskar ?
1206	2018-01-19	xvante	Rent matematiskt har muslimerna majoritet befolkningsmässigt om 50-60 år...så varför ska dom ens [integreras#pos#2#0.5] . Landet Sverige är [förlorat#neg#-2#0.5] redan .
1207	2018-01-19	A-party-with-marty	Du glömde att dom framförallt är [bra#pos#2#0.75] på att föröka sig . Köra bil tror jag inte dom är så [bra#pos#2#0.75] på ( [vinner#pos#2#0.5] dom många tävlingar? ) . På Ikea kan man ju bli [mördad#neg#-2#0.5] av [kaosblatte#neg#-2#0.5] så det är ju [ironiskt#neg#-2#0.5] att han tar det som exempel .
1208	2018-01-20	ExtremParanoia	Om 20 år föreslår Socialdemokraterna detta , vänta ska ni se .
1209	2018-01-20	area50	Ge dom en bit av norra Norrland , sen är det bara & vänta tills dom förtärt sig själva . Win-win situation
1210	2018-01-20	kanonkurtan	Gjordes en film på åttiotalet om detta tema . Kunde varit Malmö av idag ... http://youtu.be/ckvDo2JHB7o
1211	2018-01-20	trekantshatt	Jag menar att hans anledningar är [dragna#neg#-2#0.75] ur arslet . Vill han ha en egen stat får han vara [seriös#pos#2#0.25] nog att [ange#neg#-2#0.25] [riktiga#pos#2#0.5] anledningar .
1212	2018-01-20	Kosmos.	Ja det blir väl samma som i deras egna länder . Som vi märker av i dagens Sverige trots att de blir försörjda av svenskar . En omlokalisering av folket gör såklart ingen skillnad på deras beteende .
1213	2018-01-21	Valpen_	Sverige är ett stort land till ytan , större än Belgien , Nederländerna , Danmark , Irland , Portugal , Schweiz och Österrike tillsammans . Dessutom bor ca . 85 % av Sveriges befolkning på mindre än 1 , 5 % av landets yta .
1214	2018-01-21	gabrielle2	[Nej#neg#-2#0.5] det blir tvärtom . Svensken kan aldrig mer [ta_tillbaka#neg#-2#0.5] det som ges bort . Nästa generation kommer att se det som sitt . [Bra#pos#2#0.75] mycket [bättre#pos#2#0.5] att ha en [stark#pos#2#0.5] regering som inte viker sig för [dumheter#neg#-2#0.5] . En [stark#pos#2#0.5] regering som [kräver#neg#-2#0.5] förändring och som med alla medel som finns ser till att förändringen sker .
1215	2018-01-21	Statistenidittliv	Alla ska ha sin jädra bit av Sverige , invandrare , skåningar , samer . Sluta ge_bort land för f_n !
1216	2018-01-22	reyman66	Låt dom köpa för malmö 3600 miljader i [guld#pos#2#0.5] o sen drar vi en 15 m mur runt [skiten#neg#-2#0.5] o bryter alla ekonomiska band .
1217	2018-01-26	Pitschka	 ' ickeskåning ' är en [avståndstagande#neg#-2#0.5] ordsammansättning . Det kan jag [hålla_med#pos#2#0.5] om .
1218	2018-01-27	Smievil	kan vi inte bara skicka tillbaka dom så vi bor i vår del av Sverige och dom i sin ' del ' av den ...
1219	2018-05-05	Pezten	Namn på denna [nya#pos#2#0.25] stat ? [Babbelonien#neg#-2#0.5] .
1220	2018-05-05	Varglig	Är det någon skillnad på stat och land menar han ? Två stater är väl = två länder ? Invandrarna får väl namnge sitt landområde som de vill , resten blir Sverige .
1221	2018-05-05	MelPoomene	Min mage talar för att en tvåstats [lösning#pos#2#0.5] är det enda [rätta#pos#2#0.5] . Min mage vill också ha en [jävla#neg#-2#0.5] [ordning#pos#2#0.5] och reda på denna [oreda#neg#-2#0.5] totalt från början tidll [slut#neg#-2#0.5] .
1222	2019-07-21	Konrad	Tja , vad var det jag såg egentligen? I fredags tog jag mig en långpromenad i det [vackra#pos#2#0.5] vädret . Efter någon kilometer mötte jag vad jag antog vara en ' dagis ' utflykt . Tre [uppenbart#neg#-2#0.5] helsvenska förskolefröknar samt ett femtontal barn iförda de obligatoriska gula västarna . Dessutom höll de flesta barnen i en tåt för att gruppen skulle hålla samman . Så långt allt normalt men när jag tittade efter [bättre#pos#2#0.5] så var varenda barn mörkhyad eller ditåt . Inget enda barn med vit hudfärg kunde ses . Vad var det jag såg egentligen ? På den ort jag bor är inte koncentrationen av invandrare än så påtaglig så att det finns hela stadsområden där det ingen svensk bor . De kunde således inte komma från ett ' normalt ' dagis . Har kommunerna nu börjat med [segregering#neg#-2#0.5] där barn med viss hudfärg går i speciella grupper ? Hur kan man i_så_fall ens ta begreppet [integration#pos#2#0.5] i sin mun ? [Skenhelighet#neg#-2#0.5] är bara förnamnet .
1223	2019-07-21	Konrad	Finns absolut ingen muslimsk friskola på orten där jag bor . Skulle däremot kunna vara den [opålitliga#neg#-2#0.5] Svenska kyrkan som experimenterar med låtsasintegrationsprojekt . Jag ska rota mer i vad det där var för något . Området där det hela skedde skulle jag [vilja#pos#2#0.5] beteckna som så_gott_som helsvenskt .
