id	date	genre	text
935	2020-10-06	PBLMD	Perstorp är den kommun i Skåne som sett till befolkningsmängden har störst andel flyktingar som kom till Sverige 2015. Församlingen i Perstorp minns flyktingkrisen tydligt. - Vi var inte beredda på att det skulle komma så många ensamkommande barn, säger Mikael Andersson, församlingspedagog. 2015 så kom det 163 000 flyktingar till Sverige. I dag bor 248 av dessa i Skånes minsta kommun - Perstorp. Sett till befolkningmängden är kommunen en av de fem i Sverige där störst andel 2015-migranter bor. - Jag är inte förvånad - det kom många till oss. Och jag tror att man får en koppling till kommunen som man först kom till i Sverige och därför väljer att bosätta sig där. Man kanske har släktingar och vänner som man vill bo nära, säger Torgny Lindau (PF), kommunstyrelsens ordförande i Perstorp. 80 ensamkommande barn Under flyktingkrisen var det främst ensamkommande pojkar som kom till Perstorp. Tanken var att 12 barn skulle komma men antalet blev istället 80, enligt uppgifter från Svenska kyrkan och Perstorps kommun. - Det var barn som kom - barn som hade flytt över hela Europa. Vi fanns där och lyssnade på deras berättelser, säger Mikael Andersson, församlingspedagog i Perstorps församling. Och det fanns berättelser som utmärkte sig. - Den mest återkommande historien var den om båtfärden över Europa och medelhavet, säger Hans Pettersson, präst i Perstorp. "Vill lära sig svenska" För att lyckas ta emot alla flyktingar så arrangerade Perstorps kommun lokaler på olika platser i byn - bland annat i det gamla Brukshotellet. - Kommunen styrde om fort och jag tyckte att de lyckades bra trots att vi inte var beredda på volymen, säger Mikael Andersson. Vilka berättelser möts ni av i dag? - Det primära är att de som kommer hit vill lära sig att prata svenska, börja arbeta och integreras i samhället. Och spåren efter flyktingkrisen har också påverkat hur Perstorps kommun arbetar i dag. - Vi har problem med segregation i kommunen. Och det är något vi arbetar med ständigt. Vår arbetsmarknadsenhet jobbar också aktivt med olika projekt som har till syfte att sätta nyanlända i arbete, säger Torgny Lindau (PF). SÅ STOR DEL AV BEFOLKNINGEN UTGÖRS I DAG AV FLYKTINGAR SOM KOM 2015: Perstorp: 3,3 % Östra Göinge: 2,8 % Örkelljunga: 1,6 % Åstorp: 1,5% Bjuv:1,5 % Tomelilla: 1,5 % Hässleholm: 1,5 % Kristianstad: 1,4 % Simrishamn: 1,4 % Osby: 1,4 % Bromölla: 1,4 % Malmö: 1,3 % Helsingborg: 1,3 % Båstad: 1,2 % Klippan: 1,2 % Eslöv: 1,2 % Burlöv: 1,1 % Landskrona: 1,1 % Höganäs: 0,9 % Lund: 0,9 % Ystad: 0,9 % Skurup: 0,9 % Svalöv: 0,8 % Ängelholm: 0,8 % Trelleborg: 0,8 % Hörby: 0,7 % Kävlinge: 0,7 % Höör: 0,6 % Svedala: 0,6 % Lomma: 0,6 % Sjöbo: 0,5 % Vellinge: 0,4 % Staffanstorp: 0,4 % Källa: Migrationsverket 
936	2020-12-06	PBLMD	Skoldebatten har tagit ny fart. Den handlar mycket om de stora friskolekoncernerna som expanderat kraftigt de senaste åren. Direkt efter friskolereformen i början av 1990-talet gick en elev av hundra i en friskola medan resterande 99 gick i kommunal skola. Idag har friskolornas marknadsandel ökat betydligt. Idag går 15 procent av eleverna i grundskolan på en friskola. På gymnasiet är motsvarande siffra 28 procent. I veckan gick remisstiden ut för den statliga utredningen En mer likvärdig skola.Den handlar om hur segregationen i den svenska skolan ska minska och bland de mer omdebatterade förslagen finns det om att tilldela friskolorna en lägre skolpeng än kommunala skolor samt att förändra antagningssystemet så att köerna till friskolorna försvinner. Båda förslagen skulle sannolikt påverka friskoleföretagens ekonomi negativt. Det är mycket fokus på vilken betydelse friskolorna har för likvärdigheten i den svenska skolan. Friskoleförespråkarna menar att det är fel att skjuta in sig på välpresterande och populära friskolor när problemet egentligen finns hos de skolor som har dåliga resultat. Kritikerna menar å andra sidan att friskolornas elevunderlag bidrar till att öka segregationen inom skolan. Agenda har valt att fokusera på friskolemarknaden och vårt inslag i programmet börjar symboliskt nog hos en börsanalytiker på en affärstidning. I Agendas studio för att debattera skolan finns utbildningsminister Anna Ekström (S) och moderaternas utbildningspolitiska talesperson Kristina Axén Olin (M). 
937	2020-09-16	PBLMD	Miljöpartiet presenterar sammanlagda satsningar på social hållbarhet för över en miljard kronor för år 2020 och 2021. Det meddelade MP-språkrören Per Bolund och Isabella Lövin på en pressträff. - Det är reformer som minskar barnfattigdomen, ger bättre arbetsvillkor i välfärden och minskar segregationen, säger Per Bolund. Miljöpartiets språkrör Per Bolund och Isabella Lövin presenterade satsningar på social hållbarhet för över en miljard kronor för i år och nästa år på en pressträff. - Det är reformer som minskar barnfattigdomen, ger bättre arbetsvillkor i välfärden och minskar segregationen, säger Per Bolund. Vill främja ett hållbart arbetsliv 300 miljoner kronor avsätts för att främja ett hållbart arbetsliv inom vården under 2021. För att arbetsmiljön ska förbättras inom vården satsar regeringen på en särskild hållbarhetsbonus som exempelvis kan gå till att utveckla nya arbetstidsmodeller. - I år är vi många som har hyllat vårdens personal som hjältar. Nu måste vi också se till så att dessa hjältar vill och orkar vara kvar i sina livsviktiga yrken, säger Isabella Lövin. Miljöpartiet vill även satsa 250 miljoner kronor på sociala insatser i utsatta områden under nästa år. Ökade anslag för bostadsbidrag Man vill även höja underhållsstödet för för barn till ensamstående föräldrar. För barn som är 15 år och äldre föreslås en ökning på 150 kronor per barn och månad. För barn under 15 år ska siffran ligga på 100 kronor per barn och månad. - Barnfattigdomen är en skamfläck som vi måste fortsätta arbeta med varje dag. Det är ett träffsäkert sätt att öka den sociala rättvisan och jämställdheten i samhället, inte minst i kris, säger Per Bolund. Dessutom föreslår Miljöpartiet att anslaget för bostadsbidrag ökas med 531 miljoner kronor för innevarande år. 
938	2020-07-28	PBLMD	Björn Olsen, överläkare och professor i infektionssjukdomar, är en ihärdig kritiker av FHM och den svenska strategin under coronapandemin. - Jag tänker inte gräva ner mig i alla misstag som utgör den svenska strategin och som gått på tvärs med resten av världen. Tiden räcker inte till, säger han i sitt sommarprat. Hittills har 5 700 svenskar rapporterats döda. Orsaken, enligt Olsen, är de alltför svaga åtgärder som vidtogs i början av pandemin. - Alltför många människor har behövt dö i förtid. Dött av ett virus som inte hade behövt spridas okontrollerat och som med olika åtgärder som tidig nedstängning, isolering av regioner, testning och smittspårning samt karantän av smittade, hade hjälpt. "Sekterism är farligt" Bristen på fantasi hos FHM, samt följsamma medier, som inte vågat ifrågasätta strategin, har fungerat som en farlig kombination, säger han. - Sekterism är farligt och många medier har varit trogna proselyter i sekten kring den svenska strategin. Grupper mår bra av att ha en djävulens advokat i rummet. En ifrågasättare som utmanar grupptänkandet och tunnelseendet. Uppenbart saknades det när FHM satte karaktären på pandemin som en vanlig influensa. "Dödlig cocktail" Björn Olsen fortsätter: - Denna kombination av tvärsäkerhet från en myndighet tillsammans med en undergiven media, är en dödlig cocktail. Coronaviruset beter sig nämligen inte som en influensa. I stället för en ganska jämn spridning, orsakar coronaviruset strängar av smitta och klusterutbrott. Sjukhus, äldreboenden, skidåkare och segregerade områden där man lever trångt och i nära relation mellan generationerna drabbas hårdare. "Förbjudna begrepp" Dessutom, säger han, har de svenska myndigheterna inte velat ta till sig vikten av vare sig munskydd eller asymtomatisk smittspridning. - Under pandemin har några av de förbjudna begreppen hos FHM varit munskydd och asymtomatisk smittspridning, trots att hela världen vet att en person utan symtom kan smitta, och att detta är en viktig orsak till spridningen, och att munskydd skyddar andra från infektion. Jag anser att det bland annat är på grund av den inställningen som smittspridningen fått fäste i samhället. Tegnell fåordig SVT har varit i kontakt med statsepidemiologen Anders Tegnell som inte vill bemöta kritiken. - Jag har inte lyssnat på hans sommarprat så jag har egentligen inga kommentarer, säger Tegnell. 
939	2020-10-15	PBLMD	Erik Östman gästade SVT Nyheter Östs studio och förklarade varför han inte ser risken att Linköping får en ny segregerad skola efter nedläggningen i Skäggetorp. Foto: SVT När Skäggetorps högstadium läggs ner nästa läsår så sprids nuvarande årskurs sju och åtta med 120 elever ut på sex skolor i Linköping. På längre sikt är det det fria skolvalet som styr var eleverna hamnar. Men ansvarig skolpolitiker i Linköping Erik Östman (M) ser ingen större risk att Skäggetorspelever över tid åter hamnar på samma skola. - Självfallet finns det risker, men i en stor kommun som Linköping så utgör skäggetorpseleverna en så pass liten mängd att den risken inte är så stor, säger Östman. Forskaren Jonas Larsson Taghizadeh har studerat tidigare skolnedläggningar i Sverige och funnit att det just är vanligt att den närmsta skolan över tid blir lika segregerad som den skola man la ner. Linköping En grupp människor samlas vid ett bord på en bar eller restaurang, där några klappar händerna och en person håller ett glas. Det finns snacks och drycker på bordet, och stämningen verkar vara livlig och social. Häng med gänget på pubquiz i Linköping En person står i en parkeringsgarage och bär en gul och svart reflexjacka med ett emblem på bröstet. I bakgrunden syns en skylt med texten "Väkommen" på en vägg. Vakten delar ut fler p-böter: "Man är mer stressad idag" Troligen späds trenden på för att elever med "svensk" bakgrund tenderar att lämna om en skola får en dominans av elever med utländsk bakgrund, sk white flight, menar forskaren. 70 procent gör inget skolval En annan utmaning är att idag gör 70 procent av eleverna i Skäggetorp inte något aktivt skolval och då hamnar de automatiskt på den närmsta skolan. - Mycket handlar om aktiv information så att föräldrar kan göra ett aktivt skolval. Fördelen med avvecklingen av högstadiet är att det ökar chansen för barnen från Skäggetorp att bli placerad på en skola som de vill ha. De kommer gynnas i skolvalet av de närhetsprinciper som styr valet, säger Erik Östman (M). 
940	2020-10-06	PBLMD	Regler stramades åt och uppehållstillstånden blev tillfälliga - hösten 2015 tvärvände flyktingpolitiken i Sverige. Nu blickar partierna tillbaka och svarar själva på vilka slutsatser de drar av hösten 2015. I slutet av hösten 2015 tvärvände den svenska flyktingpolitiken. Uppehållstillstånden blev tillfälliga i stället för permanenta och reglerna för anhöriginvandring stramades åt. En ny, tillfällig, flyktinglag infördes under sommaren 2016. Under nästa vår ska regeringen presentera förlag på hur framtidens politik ska se ut. Här svarar partierna själva på vilka slutsatser de dragit av hösten 2015: Christina Höj Larsen, Vänsterpartiet: Att historiskt många människor sökte asyl i Sverige hösten 2015 minskar inte deras rätt till skydd. Det förändrar inte det faktum att trygghet genom permanenta uppehållstillstånd och rätt att leva med sin familj är centralt för en lyckad etablering. 2015 tydliggjorde att investeringar i samhället - och människorna i det - är nödvändiga för att göra samhället robustare och skapa trygghet och framtidstro för alla som bor här. När andra partier vill stänga dörren för människor på flykt, står Vänsterpartiet fast vid att Sverige ska ge skydd åt den som behöver det och att nyckeln till integration är trygghet och välfärd. Hans Eklind, Kristdemokraterna: 2015 visade att svenskar vill och kan hjälpa, men också att migrationspolitiken måste ta hänsyn till integrationsförmågan. Lösningen på den humanitära krisen i världen, som är större i dag än 2015, är inte att öppna Sveriges gränser. Kristdemokratisk politik handlar om att försöka göra största möjliga humanitära nytta. Insatser för att skapa bättre levnadsförhållanden i fattiga länder är vida mer effektivt än att lägga resurser på ett dyrt mottagande i Sverige. Därför prioriterar vi det humanitära biståndet och formulerar en stram migrationspolitik som ger oss själva chansen att ta itu med våra allvarliga integrationsproblem. Jonny Cato, Centerpartiet: Vi ska inte tillbaka till den situation som rådde hösten 2015. Därför behöver Sverige en hållbar och långsiktig migrationslagstiftning med bred förankring i riksdagen som präglas av både medmänsklighet och ordning och reda. Vi ska prioritera de mest utsatta. Den som får stanna ges de bästa möjligheterna att integreras, till exempel genom rätten till familjeåterförening. Samtidigt måste ett avslag innebära att den som får avslag återvänder. Europas svårighet att gemensamt hantera flyktingkrisen har också visat hur angeläget det är att vi får till en bred överenskommelse på EU-nivå. Det är inte rimligt att ett fåtal länder får bära ett alltför stort ansvar. Fredrik Malm, Liberalerna: Liberalernas slutsats är att Sverige inte kan ha ett väldigt generöst regelverk när länder runt omkring oss har mer restriktiva system. Sverige ska fortsatt ta emot invandrare, men det måste ligga på en nivå som vårt samhälle klarar av. Detta har Sverige misslyckats med. Allt för många nyanlända har fastnat i utanförskap och bidragsberoende. Morgan Johansson, Socialdemokraterna: Den viktigaste slutsatsen är att ett enskilt land inte kan ha en lagstiftning som väsentligen avviker från övriga EU. Då gör man sig själv till en magnet och det kommer väsentligt många fler asylsökande till just det landet. Vi lade om politiken 2015; gränskontroller, id-kontroller och tillfälliga uppehållstillstånd. Det fick ner antalet asylsökande med nästan 90 procent. Hösten 2015 finns fortfarande i många politikers bakhuvuden. Det är viktigt att man inte underskattar riskerna att man blir ett land som hamnar vid sidan av alla andra. Jonas Andersson, Sverigedemokraterna: Det visade sig att vi hade rätt. Den politik som Sverigedemokraterna har drivit och vuxit på under alla år visade sig i slutänden vara rätt. Volymer har stor betydelse, pull-faktorer har stor betydelse. Och det rörde sig inte om en flyktingkris, utan om en migrationskris. Många som kom var inte flyktingar utan ekonomiska migranter, som sökte sig en bättre framtid. Andra partier har anpassat sig efter vår politik. Alla partier är i dag mer sverigedemokratiska än vad de var 2015. Annika Hirvonen, Miljöpartiet: Hösten 2015 visade att vi behöver en större kapacitet att ta emot flyktingar. Det var ju civilsamhället och frivilliga som hjälpte många. Vi som samhälle behöver se till att vi har tillräckligt med bostäder och att vi snabbt kan bygga upp bostäder med bra kvalitet i sådana här situationer. Vi ska själva avgöra vilken flyktingpolitik vi vill ha i Sverige. Vill vi sänka oss till den nivån som finns i Ungern och Polen? Eller ska vi följa barnkonventionen och låta barn få växa upp med sina mammor och pappor? Jag tycker inte det ska vara en fråga för andra länder att avgöra. Maria Malmer Stenergard, Moderaterna: Då gick det inte längre att blunda för att vi hade haft en alldeles för hög invandring under alldeles för lång tid, i kombination med en avsaknad av integrationspolitik. Därför har vi nu lagt om vår politik och säger att vi måste ha väldigt låga nivåer av invandring för att klara integrationen. Det är viktigt att man inte bara välkomnar människor över Sveriges gränser. Ska man vara verkligen human måste man låta människor få en chans att komma in i samhället. Det vi nu ser med dålig segregation, kriminalitet och utanförskap är en förlängning av flyktingkrisen och ska vi kunna åtgärda detta måste invandringen minska. Se mer om hur den svenska flyktingpolitiken har förändrats i dokumentären "Tvärvändningen" från 2017 på SVT Play. 
941	2020-08-26	PBLMD	Miljöpartiets språkrör Isabella Lövin lämnar politiken. Nu är frågan vem som ska bli hennes efterträdare? Här är några av de hetaste kandidaterna till språkrörsposten, enligt SVT:s politikreporter Elisabeth Marmorstein. Redan i nästa vecka öppnas nomineringsprocessen - och Miljöpartiet siktar på att utse Isabella Lövins efterträdare i början av nästa år. SVT:s politikreporter Elisabeth Marmorstein pekar ut en rad MP-toppar som potentiella kandidater till att leda partiet tillsammans med det manliga språkröret Per Bolund. Här är några av dem. Amanda Lind Kulturminister Amanda Lind säger att hon blev överraskad av Isabella Lövins besked och beskriver henne som "en av de mest betydelsefulla miljöpolitiker världen sett". Amanda Lind avfärdar inte möjligheten att hon skulle vara intresserad av språkrörsrollen. "Vad gäller en efterträdare finns det många starka och kompetenta kvinnliga politiker i Miljöpartiet. För egen del kommer jag inte ge något besked i dag", skriver hon till SVT. Åsa Lindhagen Åsa Lindhagen, jämställdhetsminister samt minister med ansvar för arbetet mot diskriminering och segregation, är en kandidat som har nämnts. Så här svarar hon på frågan om hon står till förfogande: "Det är ingenting jag har funderat över. I dag kretsar tankarna kring vilken stor förlust det är att Isabella Lövin lämnar svensk politik", kommenterar Åsa Lindhagen via pressekreteraren Nicole Goufas. Maria Ferm Statssekreteraren Maria Ferm, tidigare gruppledare och migrationspolitisk talesperson, är ett annat namn som kommit upp. Hon skriver så här till SVT: "Det är hedrande att omnämnas! Jag har inga planer på att kandidera, jag trivs bra som statssekreterare och att förhandla viktiga politiska frågor". Alice Bah Kuhnke En av de hetaste kandidaterna anses vara EU-parlamentarikern Alice Bah Kuhnke. Men genom pressekreteraren Joakim Söder uppger hon att hon inte är intresserad av språkrörsposten. - Jag vill inte bli språkrör. Jag har vunnit väljarnas förtroende att vara EU-parlamentariker, säger hon till DN. Märta Stenevi Partisekreterare Märta Stenevi kommenterar så här gällande hennes eventuella intresse för språkrörsposten: "Det har jag ingen kommentar till i dag. Vi har ju precis fått beskedet av Isabella, och under hösten kommer vi ha en gedigen process för att välja nytt språkrör. Där ska hela partiet få säga sitt", skriver hon till SVT. 
942	2020-05-11	PBLMD	Enligt hyresgästföreningen står 250 000 unga vuxna i Sverige utanför bostadsmarknaden. Förhandlaren Hasse Dahl menar att en av orsakerna är det som byggs är för dyrt. - Det blir priser som väldigt få kan betala, säger han. Hasse Dahl är förhandlare på Hyresgästföreningen för region Norrland. Han pekar på att det främst finns två orsaker till att unga vuxna har svårt att ta sig in på bostadsmarknaden - dels priserna, men också så kallad konceptrenovering. Att lägenheter som blir tomma renoveras upp och därmed får dyrare hyra. Sammantaget anser Hyresgästföreningen att det blir mindre och mindre lägenheter med rimliga hyror på marknaden. Hasse Dahl tycker det är en olycklig utveckling som bland annat leder till segregation. De nya eller renoverade lägenheterna finns i centrum. De billigare finns utanför. SVT granskar bostadsmarknaden Hett intresse på bostadsmarknaden i Ånge: "Har inte peakat än" Var har unga råd att köpa bostad i Gävleborg? - Se läget i din kommun Bostadsministern tror på fri hyressättning Nu har regeringen beslutat att utreda fri hyressättning vid nyproduktion. Bostadsminister Per Bolund (MP) säger att det ska bidra till en bättre bostadsmarknad. - Det är ju för att förhoppningsvis få upp ett ökat bygganade av hyreslägenheter, säger han. Enligt bostadsministern ska detta även kompletteras med ett investeringsstöd. - Ett investeringstöd som går till att lägga flera miljarder kronor varje år på att bygga små hyreslägenheter som gör att man får ett breddat utbud, säger Per Bolund. Hyresgästföreningen är kritisk Men att fri hyressättning ska förbättra bostadssituationen är inget hyresgästföreningen tror på. - Det finns ingen fakta som visar att det ska bli bättre. Och frågan är ju vem man bygger för då, jo kanske dom som har pengar och kan bo i centrala lägen då. För det är ju där man bygger, säger Hasse Dahl. FRI HYRESSÄTTNING Fri hyressättning, även kallat marknadshyror, innebär att lägenheter i populära områden med hög efterfrågan kommer att bli dyrare att hyra jämfört med mindre attraktiva lägenheter. Utredningen ska presenteras senast den 31 maj 2021, så att en proposition ska kunna antas av riksdagen och lagen träda i kraft valåret 2022. 
943	2020-10-18	PBLMD	Språket och jobb är viktigt för integrationen, säger Björn Forsell (SD) och Carina Ödebrink (S), som är distriktsordföranden för sina pariter i länet. Foto: SVT/Pressbild (S) Att lära sig svenska språket och att få ett arbete. Det är ett par av de viktiga saker som återstår. Det är många av länets politiker eniga om. Vi frågade länets åtta distriktsordföranden om hur länet klarat de här fem åren sedan flyktingkrisen. INNEHÅLL Hur har Jönköpings län klarat flyktingkrisen som startade för 5 år sedan? Vilka utmaningar ser du idag?Skulle länet kunna ta emot flyktingar i liknande omfattning idag igen? Gottlieb Granberg, Moderaterna: - Som helhet tycker jag att länet klarat krisen väldigt bra så här långt. Där man lyckats bäst är där det finns rätt arbetstillfällen och bostäder i kombination. Anders Rickman, Liberalerna: - Jönköpings län har klarat "flyktingkrisen" bättre än andra län. De flyktingar som kommit hit har i högre utsträckning fått jobb och integrationen har gått bättre än på andra håll. Anna Isaksson, Miljöpartiet: - För Jönköpings län innebar mottagandet av många nya människor en stor omställning där såväl offentliga som ideella aktörer gjorde ett fantastiskt jobb. Jönköpings län klarade av den omställning som krävdes bra utefter de förutsättning som fanns. Acko Ankarberg Johansson, Kristdemokraterna: - Kommunerna har tagit ansvar i olika omfattning vilket också påverkat möjligheten till jobb och bostad. För alla de människor som ännu inte fått jobb och därmed egen försörjning är läget fortsatt tungt och i det perspektivet kan det inte sägas att vi klarat det bra. Per Eriksson, Centerpartiet: - Länet har klarat flyktingmottagandet bra med tanke på att det stora antalet som kom. Kommunerna ställde om sina organisationer och löste mottagandet på ett fantastiskt sätt. Erica Gunnarsson Kibowa, Vänsterpartiet: - Länet klarade flyktingmottagandet 2015 bra. Samhället ställde upp på ett bra sätt. Anders Rickman (L), Acko Ankarberg Johansson (KD) och Gottlieb Granberg (M), distriktsordföranden för sina partier i länet. Foto: SVT Vilka utmaningar ser du idag? Gottlieb Granberg, Moderaterna: - Utmaningarna idag är att få alla i egen försörjning. Om det blir för många som för länge hamnar i ett utanförskap kommer det att bildas subkulturer, det ser vi redan idag i storstadsregionerna. Anders Rickman, Liberalerna: - Utmaningarna är att de flyktingar som nu kommit ut på arbetsmarknaden är de som är sist in på arbetsplatserna och först blir varslade. Skolorna har också en resa att göra för att se till att våra skolor inte blir segregerade. Anna Isaksson, Miljöpartiet: - Vi ser ett behov av stärkt politik för jämlikhet, med en likvärdig skola för alla elever och ökade jobbmöjligheter för arbetslösa. Acko Ankarberg Johansson, Kristdemokraterna: - Pandemins konsekvenser påverkar jobben och idag har vi en svår situation för ännu fler människor som står utan jobb eller riskerar uppsägning till följd av krisen. Just nu är det både positivt och negatvt i länet, allt beror på vilken sektor man tittar på. Per Eriksson, Centerpartiet: - Den största utmaningen är att få människor i jobb. Dessutom är det i många kommuner brist på bostäder som gör det svårt med ett ökat mottagande. Erica Gunnarsson Kibowa, Vänsterpartiet: - Det måste byggas fler hyresrätter till rimliga priser. Vi måste fortsätta arbeta för ett samhälle som inkluderar alla. Det är viktigt att bryta människors ökade isolering. Anna Isaksson (MP), Erica Gunnarsson Kibowa (V) och Per Eriksson (C), distriktsordföranden för sina respektive partier i länet. Foto: Pressbild MP/SVT Arkiv/Pressbild C Skulle länet kunna ta emot flyktingar i liknande omfattning idag igen? Gottlieb Granberg, Moderaterna: - Jag hoppas att vi har lärt oss något och att staten har en dialog med kommunerna om hur många man klarar att ta emot och att man tar sitt ansvar för hela integrationsprocessen, för det gynnar ingen att människor hamnar i ett utanförskap. Anders Rickman, Liberalerna: - Jag anser inte att vi kan ta emot lika många Flyktingar som 2015. Därmed inte sagt att vi inte skall följa FNs regler för familjeåterförening. Vi skall även verka för ett bättre fördelningssystem på europeisk nivå. Anna Isaksson, Miljöpartiet: - Vi vill givetvis att antalet människor som tvingas fly och behöver söka skydd minskar. Men om människor kommer hit och söker skydd från krig och förtryck, så ska vi givetvis vara redo att ta emot dem också i vårt län. Acko Ankarberg Johansson, Kristdemokraterna: - Framöver måste fler länder i Europa ta ansvar. Det är inte hållbart att ett fåtal länder, däribland Sverige, tar ansvar medan andra avstår. Per Eriksson, Centerpartiet: - Det som skulle bli problematiskt idag är bostadsfrågan. Hade vi haft ett mer jämt mottagande mellan kommunerna så klarar vi ett mottagande med de volymer som tagits emot. Erica Gunnarsson Kibowa, Vänsterpartiet: - Vi värnar asylrätten. Jönköpings län är inte ett fattigt län. Vi ska ha ett samhälle där vi bär varandras bördor. 
944	2020-05-26	PBLMD	Linköpings kommun meddelar idag att Skäggetorpsskolans högstadium avvecklas från och med höstterminen 2021. Eleverna kommer i stället placeras på andra skolor i kommunen. Ett skäl är att motverka segregation, enligt kommunen. Förskoleklasser, låg- och mellanstadium ska vara kvar i Skäggetorp. - Segregationen måste motverkas genom att skapa skolor med en mer blandad sammansättning av elever, säger Åsa Wennergren (L),kommunalråd med ansvar för utbildning. "Förtjänar riktig diskussion" Elias Aguirre (S) kommunalråd och vice ordförande i barn- och ungdomsnämnden är inte emot förändringen. Men han tycker att detta har stressats fram. - Det är självklart att vi inte kan fortsätta som vi gjort, med Skäggetorpsskolan som är så segregerad, men jag är kritisk till att man stressar fram beslut. Personalen fick information idag och beslut ska fattas innan sommaren, säger han till SVT Nyheter Öst. Hur tycker du att man skulle ha gjort? - Jag tycker att det förtjänar en riktig diskussion med Skäggetorpsborna. Jag tycker man skulle presentera förslaget för att Skäggetorpsborna skulle kunna ta ställning, likaså lyssna på de skolor som skulle få ta emot eleverna, säger Elias Aguirre (S). "Mer problem än lösning" Vidare säger han att det finns en risk att detta resulterar i mer problem än lösning. Han tror även att de skolor som kommer att få ta emot elever kommer ha en hel del synpunkter. - De har inte vetat om detta tidigare. Men jag tror att man kommer ha en hel del funderingar om hur man ska göra. Det är viktigt att man klarar övergången på ett bra sätt, säger Elias Aguirre (S). Gymnasiebehörigheten Från de styrande partierna hävdas dock att det främsta målet med förändringen är att fler elever ska klara gymnasiebehörigheten. - Trots stora politiska satsningar, samt engagerad och duktig personal, kan vi ändå se att allt färre av de elever som går på Skäggetorpsskolan får behörighet till gymnasiet. Därför måste vi göra en förändring och vi gör det med barnens bästa för ögonen, säger Erik Östman (M), ordförande i barn- och ungdomsnämnden, i pressmeddelandet. Beslut om ny skolorganisation fattas av barn- och ungdomsnämnden i juni. 
945	2020-04-21	PBLMD	Fyra träcontainrar är nu utplacerade i lika många stadsdelar i Linköping. Syftet med dessa är att de ska fungera som så kallade kontaktpunkter utomhus där invånare dels kan få information - men även att man utökar vuxennärvaron i de olika områdena. Berga, Ryd, Lambohov och Skäggetorp. Det är i dessa stadsdelar som träcontainrarna står utplacerade. - Det är ett sätt för oss att finna nya sätt att möta kommuninvånarna på i den här väldigt speciella situationen vi befinner oss i med coronapandemin där mycket av vår verksamhet kanske inte fungerar som den ska och det samtidigt finns ett stort behov av information och möjlighet för våra invånare att komma och få både stöd och hjälp, säger kommunstyrelsens ordförande Niklas Borg (M). Stort behov - Behovet av att kunna få information, och att få den på olika språk, är särskilt stort i de här stadsdelarna där det kanske inte är så många som har svenska som modersmål, fortsätter Niklas Borg. Krävdes det en Coronapandemi för att det här skulle bli verklighet? - Faktum är att vi har startat upp ett uppdrag inom kommunen att samordna våra insatser mot segregation och utanförskap. Den här typen av lösning med att vara ute och vara mer lättillgänglig som kommun hade nog blivit verklig i vilket fall, men nu har det gått snabbare på grund av att efterfrågan är större hos medborgarna, säger Niklas Borg. UngPuls Kontaktpunkterna kommer vara bemannade mellan två till tre dagar i veckan med personer från både kommunen och andra organisationer. Bland annat frivilligverksamheten UngPuls som riktar sig till ungdomar mellan 13 till 25 år. - För oss handlar det om att hitta samverkanspartners och ungdomar som kan leda aktiviteter. Det här blir en utgångspunkt för det, men vi kommer även ha fritidsledare som rör sig i området. Vi tittar just nu på om vi kan få fram en vagn där vi kan ha lite bollar, kubb och sådant för att kunna göra lite spontanaktiviteter. Det är viktigt att ungdomarna aktiverar sig och gör något meningsfullt, säger Viktoria Wisén, verksamhetschef för UngPuls. Hör mer i videoklippet ovan. 
946	2020-04-20	PBLMD	Kvartetten i Norrköping ställer sig bakom förslaget om undantag från Lagen för eget boende, EBO. Det är den 1 juli som reglerna för EBO för asylsökande ändras. Om asylsökande vill bosätta sig i ett område där det är svårare att hitta bostad och där arbetslösheten är hög förloras rätten till ersättning från Migrationsverket. Nu står det klart att kvartetten i Norrköping vill se undantag i Norrköping. - Regeringen har lyssnat på Norrköpings kommun när vi bett dem ändra EBO-lagen. Nu gick de inte så långt som vi hoppats, men vi får i alla fall ett nytt verktyg att jobba vidare med, säger kommunstyrelsens ordförande Lars Stjernkvist (S) i ett pressmeddelande. Flera stadsdelar berörs I kvartettens förslag undantas Hageby, Navestad, Marielund, samt delar av Klockartorpet och Ljura. Ättetorp och "några kvarter" i centrala Norrköping undantas också enligt förslaget. - Vi har utgått från en noggrann analys, där vår egen undersökning kring trångboddhet är grunden. I materialet ingår även kartläggningar av segregation, sysselsättningsgrad, utbildningsnivå och polisens lägesbilder, säger Lars Stjernkvist i pressmeddelandet. Kvartetten kommer ställa sig bakom förslaget under kommunstyrelsens sammanträde idag, 20 april. Kvartetten i Norrköping består av Socialdemokraterna, Centerpartiet, Liberalerna och Kristdemokraterna. Se intervjun med Lars Stjernkvist i klippet ovanför. FAKTA: EBO-LAGEN Lagen om eget boende, EBO-lagen, infördes 1994 av en borgerlig regering. Lagen, som fått kritik från flera politiska partier, har inneburit att en asylsökande kunnat välja bort Migrationsverkets anläggningsboenden och istället ordna sitt boende på egen hand, till exempel hos vänner eller släkt, utan att förlora sitt bidrag. De nya reglerna började gälla 1juli 2020 och innebär att den som söker asyl kan förlora sin ersättning om hen bosätter sig i områden som har socioekonomiska utmaningar. 32 kommuner i landet har fått rätt att besluta om undantag från EBO. I Östergötland handlar det om Norrköping, Linköping och Motala. 
