id,date,author,post
1102,2024-04-12,Kiddieoxo,Det är för sent för integration och segregation är vad i stort sätt all svenskar eftersträvar oavsett om de ljuger om det inför sig själva eller omgivningen . Varför ska man ha empati med dem som inte förtjänar någon empati ? Integration innebär att svenskars barn tappar sitt eget språk och att man gör sina barn till offer för kriminella . Som förälder är det ditt ansvar att segregera din familj annars är du rent sagt vidrig . I din historik kan man hitta ett inlägg där du gör dig lustig över det sexualsadistiska rånet där två svenska barn rånades på skogskyrkogården vilket ganska väl ringar in vad du är för en figur .
1103,2024-04-12,KlartSur,"Du behöver inte backa till 1988 , utan det räcker med 2014 . Innan Reinfeldts ' Öppna era hjärtan ' levde vi ett helt annat land . Det finns många skyldiga både före och efter Reinfeldt , men ändå sticker han ut , eftersom han till skillnad från många av de andra ( som Löfven ) är intelligent och inte en idiot . Reinfeldts ondska är därför värre än de andras . Magdalena hamnar snart i samma klass , medan idioten Ulf hamnar i de hjärndöda grupp ."
1104,2024-04-12,lahavana,"Jag segregerar mig för att annars blir jag skjuten i ansiktet . Du anklagar dessa ' empatistörda svenskar ' för att skifta fokus från familjen , men det är ju exakt det du gör själv , du försöker enbart att smutskasta de som visar att de har fått nog av alla dessa skjutningar för att de går emot din vidriga ideologi . Du har inte en jävla tanke på offret eller hans familj , allt du är orolig över är hur detta ska påverka folks åsikter om massinvandringen . Ha lite jävla självinsikt för en gångs skull . Du är hatad av en anledning , du är ett smutsigt jävla kommunistiskt troll , empatistörning kommer fan inte i närheten av vad du lider av ."
1105,2024-04-12,Leanderine,"Svenskarna ojade sig över offren för hedersmord , balkongkastningar , barnäktenskap , kvinnlig omskärelse , gruppvåldtäkter , pissrån och gängmord . Vi hade fackeltåg och skit , vi betalade och betalar MÄNGDER i skatt till olika välvilliga integrationsåtgärder och preventiva insatser för unga invandrare . Allt detta resulterade enbart i ännu mer ohämmat invandrarvåld samt orsakade snabbt växande korruption i offentlig sektor sedan tillräckligt med invandrade kriminella integrerats in till maktens syltburkar . Misstänker att folk börjar tycka att det inte längre räcker att oja sig och göra handhjärtan och ha fackeltåg . De flesta av oss har dock fortfarande en väldigt lång bit kvar innan vi uppnår den grad av empatilöshet som möjliggör att man skjuter förbipasserande pappor i huvudet . Svenskar är ett civiliserat folk och hade självklart tyckt det vore minst lika hemskt om det vore svenskar som sprang omkring och sköt ihjäl folk på gator , torg och i gångtunnlar . Men nu är det ju inte svenskar som gör sånt ."
1106,2024-04-12,marcandrew,"Nej , svenskar är inte empatistörd . Det är TS som är en landsförrädare och inte fattar att folk till slut får nog ."
1107,2024-04-12,N0.N4M3,"Haha eller inte , troll . Man skiter fullständigt i offret och använder en död person i syfte för att sprida sitt vidriga hat mot vanliga människor som oftast är väldigt kritiska till sådant . Hade man brytt sig om offret så skulle fokuset ligga på att straffa förövare och minska våld och kriminalitet , inte hata på vanligt folk som råkar vara av annat ursprung . Era vidriga agenda är genomskinliga än hur bra ni försöker maskera den . Iaf för oss intelligenta . Det är dessutom en obetydlig minoritet som är sådana fascistas . Majoriteten svenskar är empatiska och har ett hjärta och fattar att majoriteten invandrare tycker det är förkastligt med sådana här händelser som man bör ta väldigt seriöst . +1"
1108,2024-04-12,N0.N4M3,"Inte alla , det finns många som är motsatsen till detta . Kan ni bara sluta och generalisera så grovt ? Det leder inte till något konstruktivt överhuvudtaget , vare sig man kritiserar och generaliserar kring svenskar eller invandrare ."
1109,2024-04-12,N0.N4M3,"Människor , låt er inte tro att svenskarna är som den dysfunktionella trasiga hatiska minoriteten som sprider sitt hat och fascism mot vanliga medborgare här på fb . I verkligheten är svenskarna motsatsen till detta , vi är mycket empatiska , toleranta ( men vi accepterar inte vadsomhelst !), emot riktig rasism , emot homofobi o.s.v. vi är emot förtryck och anser att folk ska kunna ha vilken religion man vill sålänge man är fredlig , även om vi är sekulära och inte är religösa , kan vi inte tvinga alla att leva som vi väljer att göra . Svensken är modern och ogillar att vara bakåtsträvande , vi vågar att sticka ut och stå upp för andra folkgrupper , folk som är annorlunda o.s.v. Hatarna och fascisterna ( menar inte TS nu även om jag inte håller med ) försöker göra om svensken till onda fascister som hatar folk baserat på etnicitet , läggning , kön och religion ( istället för att döma folk efter deras handlingar som vi normala gör !) genom att spamma samma lögner om och om igen . Men intelligenta människor fattar att det är en obetydlig trasig minoritet som har en ond & dold agenda som sprider sådant på nätet hela tiden . Låt er inte luras av detta och påverka era åsikter om oss svenskar ! Vi står för kärlek och rättvisa , inte hat och fördomar ! Bara för att en ytterst liten extremistisk minoritet är sådana betyder det inte att alla svenskarna är så , majoriteten är motsatsen till detta . Vi kan inte särbehandla svenskar , eftersom det då blir rasism . Vi måste vara snälla mot varandra , både majoriteten svenskar och invandrare vill lösa problemen och kriminaliteten . Vi måste samarbeta , det är det enda som kommer funka i dagens demografiska läge ."
1110,2024-04-12,NMjaaaR,"Man håller sig undan sånt som är dåligt för en , vilket de flesta svartskallar är . Högljudda , kass hygien , störiga , fega små människor . Jag menar de ' flyr från krig ' för att börja kriga här istället ."
1111,2024-04-12,ollahenne,Gängen är bara ett problem av 100 som asylfolk för med sig . Därför som ingen vill integrera sig med de .
1112,2024-04-12,ollahenne,"Jag vill inte integrera mig med flyktingmigranter . De får gärna bo på långt avstånd i någon avlägsen ort där jag slipper se de . Vill verkligen inte ha de i mitt område . Och de flesta svenskar tänker ungefär likadant . Varför ska jag integrera med de ? Vad med de är det som gör det så spännande att jag skulle vilja ha med de att göra ? Tvärt om , jag springer . Vill fan inte ha de i mitt trapphus då de för oväsen och luktar skit . Hela trapphuset luktar skit . Har varit i ett sånt en gång på besök , i en av Stockholms förorter . Tack men NEJ TACK . Vill inte bo med asylfolk . Vem fan vill det ? Vill man det så är man ju skadad ."
1113,2024-04-12,ollahenne,Nej . Ingen har problem med invandrare från vita kristna länder .
1114,2024-04-12,ollahenne,"Segregationen är ett resultat av att svenskar inte vill bo grannar med kriminella , islamister , familjer på 10 ungar som de inte kan ta hand om , med människor som smutsar ner överallt och som förstör egendom . Hucklefamiljer klarar ofta inte av att bo i en bostad , de förstör de . Och ofta förstör de även för alla sina grannar . Dessutom stinker det ofta i trapphusen . Tror det är anledningen . PS . Achmeds närvaro i Sverige blev ingen större hit , apart from when Ahmed was hit by the train ."
1115,2024-04-12,Onanikrem,"Visst , det kanske är en empatistörning men snubben är död , dödad av vad som torde vara osnutna babbeyngel . Killen blir inte mer levande för vi sörjer och lägger blommor , tänder ljus och sjunger kumbaja kumbaja . Han blir heller inte levande igen om vi låser in , skickar hem eller avrättar alla babbe-mördar-yngel . Men skulle vi göra dessa tre med alla som polisen kan få fatt i så skulle Sverige bli lite säkrare för varje dag att inget sådant här tragiskt händer igen ! Hittills har det mest varit babbar som mördat babbar eller babbar som mördat tjejer som knullar med babbar . Nu gick det åt en vanlig småbarnspappa , avrättad mitt framför sin son .. Någonstans måste det få ett slut , avliva varenda en av de som ränner runt och tror de är gangsta !"
1116,2024-04-12,peterpanp,"Jag segregerar mig inte från invandrare . Bor i ett bättre villaområde ute på landet/kusten ca 1 mil från den stökiga storstaden . Här umgås jag med vänner och bekanta , inklusive en granne/polare vars fru är invandrare från USA . Ibland så fiskar jag även med min frus systers man som är från Frankrike . Upplever inte att svenskar är empatiskt störda . Däremot oerhört godtrogna , och för empatiska för de människor som de tycker synd om ( brottslingar , förövare , märkliga kulturer som saknar empati , etc ) . ' NATO kommer att starta krig mot Ryssland. '' Inte så märkligt att några miljoner judar också dör . Men det betyder inte att de gasades ihjäl . ' - Dumdryg ' Så alla som inte är beredd att gå ned på knä och suga av Elon Musk och sedan låta honom knulla en i arslet utan glidmedel är en Teslahatare ' -hakro807 ' Skulle AfS komma till makten och inte leverera . Då blir det NMR för mig. ' -Ganonito ' Jag flyttar inte till Ryssland , för jag drömmer om att ryssen ockuperar Sverige ! ' -Hultabultan"
1117,2024-04-12,Postino,Ja det är tragiskt hur mordet utnyttjas av politikerna . Jimmie Åkesson är nu ute med militärer på gatorna . Inget direkt empatiskt i det . Offret är ju dessutom med invandrarbakgrund och därför illa omtyckt i SD-leden . Snarare att man passar på och sannolikt önskar den här typen av händelser . Detta för att kunna trumma ut sitt budskap om ett auktoritärt samhälle gärna med en militarisering .
1118,2024-04-12,Q-Tron,"Det verkar vara en stor del av många invandrares kultur att våldta , råna och mörda , ja . Den nuvarande situationen i landet och den kraftiga överrepresentionen i brottsstatistiken både i Sverige och i övriga kulturberikade europeiska länder säger att det är precis så ."
1119,2024-04-12,Q-Tron,"Japp , det är de fredliga och civiliserade svenskarna som får skylla sig själva när gapiga , våldsamma och empatistörda invällare mördar , våldtar , rånar och spränger . Tack för utbildningen , professorn !"
1120,2024-04-12,rotebro-conny,"Känner du också empati för dom förmodade unga killarna som gjorde detta , deras situation och hur snett det gått för dom ?"
1121,2024-04-12,Sladdaren,Orsak till segregation ' utan att göra rätt för sig ' som man brukar säga är bara pga fel sorts invandrare / kultur och islam . Inte svårare än så Svenskar har inget med saken å göra förutom att de betalat detta med sin lön så det räcker och blir över i 1000 år till . Så svenskar är väldigt behjälpliga och ställer upp väldigt dumsnällt till invasions främlingar
1122,2024-04-12,snusjohan,Det har ingen betydelse för i Sverige ska endast vita människor bo .
1123,2024-04-12,snusjohan,Det är väl snarare rasfrämlingar från öknen som är empatistörda .
1124,2024-04-12,SoberZealot,"Eller hur . Ni får komma till Sverige för att ni flyr krig . Och ni får allt serverat . Bostad . Läkarvård . Och vi betalade . Och vad händer sedan ? Jo ni beter er som skit . Kaxiga , våldsamma . Och skriver hatiska inlägg som dessa . Du är bara en rasist som inte gillar vita . Mångkultur fungerar inte . Så , nu , vill jag bo med mina fränder . Jag vill inte bo med skitar som dig ."
1125,2024-04-12,Sssiamesia,"Doraemon , det här är verkligt intressanta frågeställningar , och det är bara att beklaga att nivån på de flesta svar är lägre än låg . På sätt och vis kan man väl säga att åtminstone den del av svenskarna som representeras här bevisar dina teorier genom sina egna korkade ickereflektioner . Sverige har länge varit ett tryggt land , vilket har lett till att dess invånare är bortklemade och inte längre är så haj på att tänka själva , att förstå sig på saker , att ta gemensamt ansvar mm . Vi har också en utarmad skolundervisning sedan trettiotalet år , vilket fört med sig att den genomsnittlige svensken idag ofta saknar grundläggande kunskap i det egna språket . Detta leder till stora svårigheter att ta till sig text , med följande obildbarhet . Svaren i bland annat din tråd visar tydligt hur brister i språkförståelse gör att folk missar poängen och därmed hamnar utanför debatten . Samma fenomen ligger bakom exempelvis SD:s framgångar . Det ser inget vidare ut för Sverige , men det är inte några utländska människors fel , tvärtom ! När ett samhälle består av en växande grupp halvanalfabeter , som är egotrippade , lata , bortskämda och aldrig mött några svårigheter i livet ( utöver bekymren med penisprickar , stjärtklåda , dåliga droger och liknande som Flashbackarna har ångest över ), så finns det ingen ryggrad kvar . Bara en massa inskränkta små kryp som är rädda för allt , tycker att det är jobbigt att tänka och helst bara vill stå och grilla i trädgården i foppatofflor hela tiden . Jag förstår att denna enfaldiga människa tycker att det är jobbigt med andra som vill ' hjälpa ' . Med nästippslångt förstånd är det lätt att tro att om inte någon hade valt att öppna landet för invandring så skulle allt ha varit bra , och man hade kunnat grilla och titta på Melodifestivalen ostört , utan att behöva konfronteras med obekväma saker från världen utanför . I Sverige vill man helst inte konfronteras med sina grannars barnmisshandel , hustruvåld eller övrig utsatthet heller . Man stänger dörren och förfasar sig bakom gardinen istället för att gå och knacka på när barn , kvinnor och djur skriker i huset bredvid . Sverige är kortfattat ett land av ynkryggar , och ja , de är empatibegränsade , de är korkade och de tycker att ett rimligt standardsvar när något hemskt händer runt omkring dem- mord , barnavåld , sexbrott eller vad fan som helst - är : ' jag förstår inte hur det kunde hända ' . Att denna enfaldiga varelse , som inte ens kan begripa varför saker händer , tycker att exempelvis den lille ärkefjanten Kristerssons idéer om hårdare tag , eller kanske de egna fantasierna om att gå ut och strida med ankelsocka och knölpåk , är inte konstigt . Dock är det landets undergång . På sätt och vis kunde det bli en underhållande syn att se de små blekfeta och självgoda svenskarna strida mot folk som är empatistörda på riktigt och som levt ett tusen gånger hårdare liv , sett och förstått allt som är obegripligt för den gängse svensken . Det finns säkert någon slätt , eller ett berg , någonstans där ni kan samlas , om ni klarar att gå på ojämna underlag och möta fiendens läskiga blickar utan att brista i gråt ."
1126,2024-04-12,Statistenidittliv,Dödsskjutningar är ju tyvärr numera vardag så folk börjar väl bli avtrubbade .
1127,2024-04-12,Storstark68,"De flesta människor är mer eller mindre normalstörda och dessa äckliga gäng är självklart gravt empatistörda . Problemet är att Sverige inte har brutala poliser och fängelser där gängmedlemmar bryts ner under max en månads strafftid och därefter isoleras 25 år . Vissa brottslingar ska inte ha några mänskliga rättigheter , i synnerhet de som fått asyl i ett av världens mest dumempatiska länder ."
1128,2024-04-12,zombie-nation,"Jag tycker verkligen det är hemskt när man använder offer som politiska slagträn . Det spelar ingen roll vem som gör det . Hemskt när denna händelse får SD att bli starkare . SD älskar verkligen när det blir kaoz . Svenskar är väldigt dåliga på att socialisera med andra än svenskar . Eller med okända svenskar . Vi är faktiskt kända för att vara väldigt avståndstagande till nya människor , hört det särskilt från amerikaner och britter . Jag vet inte om jag egentligen vill flytta till ett helsvenskt område . Visst , det är problem här , men samtidigt är folk mer accepterande . Mina kompisar vill flytta , men de har glömt att i vissa svenska samhällen kommer de bli förföljda för att de är flator . Sådant händer inte här , trots att islamister är emot det . Det är väldigt mycket leva och låta leva . Vanliga människor är majoritet . Gäng är minoritet ."
1129,2024-04-13,Abetterworld,"Du är efterbliven . Du inser att en reaktion mot en brottslig händelse kommer EFTER blattemuslimernas brottsliga beteende , inte före . Brottsoffret kommer att sörjas av dennes närmaste och att gråta krokodiltårar som Magda försöker göra med el-Hamas gjorde inte anhöriga glada . Det enda anhöriga vill ha nu är att hedra den bortgångnes minne och att göra det som Mikael , gjorde en insats i samhället och få effekt . För det krävs utvisning av blattemuslimer och köra ned dem i marken som de parasitära avskum de är ."
1130,2024-04-13,censuria,"Vi var det inte , och om vi inte är det nu så kommer definitivt bli det inom en inte alltför snar framtid . Det är tyvärr detta mångkultur gör ; det drar fram det sämsta ur människor . Så är det även med invandrare , de beter sig inte på detta sätt i sina hemländer ."
1131,2024-04-13,Gift44,"Tror du hänger lite för mycket på X , flasback , samnytt och liknande . Har mött ett 20-tal personer från varierande bakgrund och med olika politisk inställning . 1 av dem har rantat om invandring resten har bara varit arga över handlingen i sig ( ingen har heller börjat tjata om fritidsgårdar eller sociala förhållanden som många på vänsterkanten ) . Försök gå ut och träffa riktigt folk istället för att sitta isolerad hemma och umgås med datorn . Din hjärna blir stekt av det senare ."
1132,2024-04-13,Gosif,Sånt här sker i alla länder . Självklart blir folk förbannade . Det är tacken för att vissa idioter får komma in hit ? Det är självförvållat att folk hatar vissa grupper . Begås det mkt våld så är det naturligt . Se bara på Japan och Sydkorea ?
1133,2024-04-13,Japhy,Maken till empatistört inlägg har jag sällan skådat . Du står på mördares sida eftersom du inte känner dig hemma här .
1134,2024-04-13,Mogadon,Det är ju uteslutande alltid en babbe som gjort det . Kolla svenska fängelser .... bara Babri Kadabrisar som sitter där för allehanda brott .
1135,2024-04-13,Niggers,"Empati har emot rätt sorts människor . Att en kriminell babbe finns inge anledning att ha empati emot . Snarare är du en säkerhetsrisk om du har för mycket empati , då drabbas man av Stockholm syndromet , dvs det bli självskadebeteende ."
1136,2024-04-13,wolfpuff,"Du skriver ! ( skälen till att svenskar i så hög grad segregerar sig från invandrare ) Utlänningar vill inte bo med svenskar , Bor där svenskar där det flyttar in en flok primitiva primater , Så dröjer det inte längre till dom börjar göra tillvaron ohållbar för normal civiliserade människa , vilket gör att dom måste fly den nya exotiska tillvaron som uppstått . Där har du en förklaring till ditt påstående ."
1137,2024-04-19,blamage,Skälet till att resa utomlands på semester är relaterat till klimatet . Man vill ha lite sol och värme innan det är dags att frysa arslet av sig i mörkret . Men för en vänsterbliven idiot går det förstås att vränga till något rasrelaterat och lipa om empatistörning .
1138,2024-04-19,Custom_made,Jo tjena ! Vi alla här är nog medvetna om din agenda vid det här laget !
1139,2024-04-20,aPOCC,"Är inte på något sätt bara svenskar . I Usa pågår just nu en stor import av utlänningar under påstådd asyl , precis som i Sverige och Europa . Afrikaner och kineser flyger till Mexiko , för att vandra in över gränsen och låtsas ha asylskäl . I Usa har de i decennier pratat om NIMBY , not in my back yard . Dvs Importera gärna samhällsproblem , sålänge man själv ( i medelklassen ) inte drabbas ."
1140,2024-04-20,bulletproofsoul,De som reagerar och skriker som du säger tar naturligtvis avstamp i en identifikation av offret och sympatier för offret . Däremot är ju Svenskar analytiska och skuldbeläggande och det går fort att lägga skulden på gärningsman och yttre faktorer som påverkat gärningsmannen . Dvs om gärningsmannen är invandrare så kommer per automatik även invandringspolitik och större strukturer och förhållanden som påverkat eller påverkas av i detta fall invandringspolitiken då i Sverige att få kritik . Till sist är det ju ganska empatistört också att som vänstern gör ofta vända på allting och skuldbelägga offret och göra gärningsmannen till offer .
1141,2024-04-20,bulletproofsoul,"Ja och om du fortsätter att bo här så kommer du eller dina barn eller barnbarn att bli likadana eftersom det handlar om klimat och natur . Det är inte möjligt att ha något annat psyke i Sverige historiskt pga av vårt kärva klimat och natur . Allt har gått ut på att försöka överleva här . Ingenting annat . Sveriges habitualtillstånd är svält , lidande och nöd . Det här är någonting som DU borde ha tänkt på innan du flyttade hit ."
1142,2024-04-20,Fettsugning,Det går att ha två tankar i huvudet samtidigt . Om man inte är vänstermarinerad förstås .
1143,2024-04-20,heliotrop,Klart man bryr sig mer om en man som tillrättavisar ett babbegäng och blir ihjälskjuten än om nån arabisk 15-årig som skjuts i en haschuppgörelse med andra babbar .
1144,2024-04-20,JeffDahmer,"Svensken myser och kramas med vilda djur men avskyr araben som driver en kebabkiosk för att försörja sig själv och sin familj . Något sjukt och perverst är det definitivt . Jag upplever svensken som emotionellt avstängd och kall , t.om mot sina egna familjemedlemmar ."
1145,2024-04-20,Statistenidittliv,Empati i Sverige menas med att du ska tycka synd om förövarna .
1146,2024-05-04,AnonOnMouse,Så . SCB har fel ? Var kommer den här siffran ifrån ? 800000 personer ! Är analfabeter .
1147,2024-05-04,erytmenus-o,"Vi ska kasta ut dom . Och med utkastningen skall vi förvara dessa ockupanter i zoner som Rinkeby , Sen skall vi skicka varje blatte hem till deras hemländer . Rinkeby var svenskt för 50 år sedan , och det skall bli svenskt igen . Dom skall ut , men när dom är här skall dom segregeras . Absolut inte vara i svenska barns skolor eller stadsdelar . Dom skall ut från Europa . NU !"
1148,2024-05-04,ES-trader,Har min bas i swe sedan reser jag en del . Är kvar mer eller mindre så länge mina föräldrar och ISK finns kvar .
1149,2024-05-04,ES-trader,"Segregation ironiskt ? Förr skapade vi länder för att undvika en massa kulturella och vardagliga knasigheter , där folk hade hyffsat gemensamma mål och värderingar . Nu dög inte det utan det skulle förstöras och alla som sade emot var ' rasister ' som uteslöts socialt och så vidare ... ja lösningen är självklart segregation och har alltid varit .. de med hjärna hade naturligtvis förstått detta som du nu förstått för 30 år sedan när denna dumhet ' värdegrunden ' började eskalera . Nu sitter vi istället i ett land där främmande härjar runt i myndigheter , politiken , den grova brottsligheten , överallt , minsta konflikt på gatan kan snabbt eskalera i knivslagsmål osv ... ja nu ska vi segregera , när regimen och dess hjärntrötta dagdrömmande svenne bananer importerat/släppt in miljoner människor ( mot gällande migrationslagar ) med helt annat levnadssätt och värderingar ... Jag tog mitt ansvar och sade upp mig för 5 år sedan och vägrar bli skatteslav till dessa dårar . Det är min lösning , tack å hej . Om 2-3 generationer kommer svenska kvinnor vara islamister precis som deras män ."
1150,2024-05-04,Lava,"70% muslimska studenter i Tyskland föredrar Koranen framför tysk lag , 50% föredrar islamsk teokrati . Detta gäller en nylig publicerad studie som tagit tempen på islams påverkan på tyska studenter , islamska som kristna . Det framkommer att allt fler tyska föräldrar söker stöd då deras kristna barn konverterat till islam i ett desperat försök att försöka passa in och accepteras i miljöer som domineras av islamska elever . Religiös omvändelse räcker dock inte , det ställs även krav på att beteende , klädsel osv följer islams strikt religiösa koder . Alla normalt upplysta människor bör veta vad detta innebär på detaljerad nivå så jag ser ingen anledning att skriva ned dem . I en studie med några år på nacken undersöktes religiös fundamentalism i de sex största asylmottagningsländerna i Europa , däribland Tyskland , framkom att 44% av muslimerna var religiösa fundamentalister dvs islamister . Bland de kristna låg nivån av religiös fundamentalism på 4% . I två liknande studie över situationen i Danmark framkom att 50-65% av muslimerna föredrog islamsk teokrati framför demokrati och sharia framför dansk lag . Då Sverige var landet som procentuellt levererade flest jihadister till Syrien och Irak + att Sverige inte har en enda moské , eller imam , som kan definieras som demokrativänlig då granskningar visat att islamismen frodas i de islamistfinansierade moskéerna i Sverige , är det rimligt att misstänka att situationen i Sverige är än värre . Muslimerna visar idag öppet antisemitism och rasism mot judar och Israelvänner i Sverige , invektiv och attack mot svenskar sker också ogenerat . Könsapartheid står i full blom och det går tydligt att se hur självsäkerhet och krav växer i takt med volymen av muslimer samt klan- och hederskulturella folkgrupper från muslimska länder . Sverige som tagit avstånd från assimilationskravet har fallit på eget grepp då resultatet blivit att 1-2 generationens invandrare med religiösa orubbliga principer och låg bildningsgrad/analfabetism inte kommer in på arbetsmarknaden och inte klarar skolan . De lever i utanförskapsområdenas arabiska , asiatiska och afrikanska kluster , frånskilda från svenskar och det svenska samhället . Socialdemokraterna kom nyligen på att situationen inte är hållbar och deras lösning är tvångsblandning : https://www.youtube.com/watch?v=BcWJUBbi1w4 Fråga : Kan det vara så att den problematiska segregationen ironiskt nog kan komma att bli Sveriges och de sekulära och kristna svenskarnas räddning ? Det går nämligen inte längre att uppnå en rimlig blandningskvot på MAX 10% invandrare och 90% svenskar , vilket högst sannolikt skulle leda till situationen i Tyskland där de betydligt mer pushiga aggressiva invandrarna och deras barn skulle absorberas i den kaosartade situation som beskrivs i studierecensionen . https://twitter.com/HANKonX/status/1782761271328215255 https://www.dailymail.co.uk/news/art...n-schools.html Om någon ser vad studien heter så posta det här ."
1151,2024-05-04,Lava,"Ett problem med Novus , som du så genant ansåg utgöra någon sorts bevis , är att den representerar objektens egna uppfattning . En religiös fundamentalist anser sig aldrig vara fundamentalist , det kräver frågeställningar för att analysera , kartlägga och bedöma huruvida en person har fundamentalistiska uppfattningar eller ej . Pew Research Center är , till skillnad från Novus ( ) internationellt erkänt . Materialet som släpps anses pålitligt och kritiseras sällan . Här har du länken , igen . https://www.pewresearch.org/religion...im-population/ * Utöver har du forskningen från WZB Berlin Social Science Center som fick mycket uppmärksamhet när den släpptes . De studerade religiös fundamentalism i Europas sex största asylmottagningsländer , Tyskland , Sverige , Frankrike , Österrike , Belgien och Holland . 9000 intervjuer genomfördes . 3 373 ' infödda ' respektive 5 548 ' invandrare ' . Undersökningen ansågs sticka ut på grund av sin gränsöverskridande räckvidd , sin solida teoretiska och empiriska grund och det höga antalet tillfrågade invandrare . Rapporten landade i att bland muslimerna var 44% fundamentalister och bland de kristna var fundamentalismen 4% . Muslimerna var både mer fundamentalistiska och fientliga mot utomstående grupper än kristna . Ett viktigt fynd var att andra och tredje generationen var lika fundamentalistiska som första generationens islamister . Detta är rimligt sett till de slutna system islam som religion bygger i form av att religionen inte är reformabel och ej heller tillåter kritik eller kritisk tolkning . På detta vattentäta skott till majoritetssamhället + klan- och hederskultur som säkrar att obehöriga hålls utanför . https://bibliothek.wzb.eu/pdf/2014/vi14-101.pdf https://www.wzb.eu/system/files/docs...nglisch ed.pdf Liknande upptäckt från Tjeckisk tankesmedja ett par år senare : https://dailycaller.com/2016/05/27/n...undamentalism/ * Forskning och framsteg om åsikter i den muslimska världen som muslimer tar med sig när de flyttar till Europa : https://fof.se/artikel/2013/7/asikte...imska-varlden/ * En fransk studie från French Institute of Public Opinion visar att endast 11 procent av franska ungdomar ( under 25 år ) stöder den franska statens version av sekularism , som syftar till att minska ' religionens inflytande på samhället ' . De lagar som reglerar sekularism i landet ansågs av 37 procent av ungdomarna vara diskriminerande mot muslimer . Samtidigt ansåg 81 procent av de tillfrågade muslimska ungdomarna att lagar om sekularism diskriminerade dem . 57 procent av de unga muslimerna ansåg att sharia vägde tyngre än franska lagar , vilket vid tillfället var 10 procent fler än fyra år tidigare . 66 procent av de unga muslimerna ansåg att det ska vara förbjudet och straffbart att visa skämtteckningar av Muhammed , vilket kan jämföras med att samma fråga till katoliker visade att 80 procent ansåg att satir skulle vara tillåtet oavsett objekt . Sju av tio unga muslimer ansåg att det var fel att stänga ned radikala muslimska organisationer och moskéer , även om de förespråkar våldsanvändning och jihad , övrig fransk befolkning ansåg tvärtom . https://www.ifop.com/wp-content/uplo...2021.03.02.pdf * I början av 2000-talet publicerades Danska artiklar angående en undersökning där 20 procent av de danska muslimerna önskade att Koranen och Sharia skulle utgöra grund för dansk lag . Taget ur minnet och ingen seriös forskning men ändå värt att nämna . * Bonus : En informativ och utbildande rapport från Claphaminstitutet ( kristet forskningsinstitut och tankesmedja men rapporten sprider inte felaktig propaganda ) för de som inte har någon direkt erfarenhet eller kunskap om islam och muslimer : https://claphaminstitutet.se/wp-cont...t6-digital.pdf"
1152,2024-05-04,Lava,Jag konstaterar att du inte slitit ihjäl dig på ett universitet .
1153,2024-05-04,Lava,"När man blandar människor som står så extremt långt ifrån varandra som svenskar vs folk från muslimska länder i Afrika , Mö , Centralasien , så finns ingen annan möjlighet än polarisering och undvikande avståndstagande . Vi är för olika , det finns inga bärande gemensamma nämnare av relevans . Berätta för mig hur många procent muslimer du anser skulle innebära ett problem för Sverige och sekulära , kristna svenskar ?"
1154,2024-05-04,Lava,Räkna inte in mig . Jag har alltid varit medveten om att lika barn leka bäst och jag har aldrig varit förljugen mot mig själv eller andra . Grattis ! Polen ? Finland ? Var ?
1155,2024-05-04,Radetzky,"1%-2 , 5% bekänner sig till islam i Sverige idag . Hur kan detta vara ett problem ? Fortsätt polarisera samhället så får du se vad som händer"
1156,2024-05-04,Radetzky,"https://novus.se/egnaundersokningar-...-sprakkunskap/ De som är del av svenska samhället och tror på Islam är en mycket liten grupp , 1 % av den vuxna befolkningen , och andelen som är mycket religiösa Muslimer är 0 , 2 % . Nästan inte mätbar trots att denna undersökning består av 39 184 intervjuer . Men ni lågt begåvade SDare från banjoland tar väl inte åt er som vanligt , era foliehattar"
1157,2024-05-04,Radetzky,"Och ingen av dina länkar säger att det skulle vara nåt problem med detta , att 4 , 9% är muslimer , obs etnisk muslim inte troende . Sedan är det ju rappakalja i vissa av dina länkar med andra ord ej riktig forskning ."
1158,2024-05-04,triptyken,"Vännen dom gillar inte siffror om dom inte hör det från BigDick69's youtubekanal som förklarar att det är judiska-kommunister som har gjort allt detta ( ' kulturmarxism ' ) eller från nån på twitter . Du kan inte övertyga dom . Forskning biter tyvärr inte . Dom vill sitta i nån liten småort i Skåne och stolt proklamera att dom en gång åkte in till Ystad för att handla och ' OJ vad mycket mörkhyade det var där och ALLA ville kniva ner mig ooooh ' sen sitter dom där och gnäller om att bensinen är för dyr trots att dom mer eller mindre bara åker mellan systemet , socialen och hem ."
1159,2024-05-05,Eponumos,"Det räcker med en ociviliserad bland nitton civiliserade för att förstöra . Segregation är nödvändig för att inte helt ge upp allt som gjort Sverige till något utöver det vanliga . Tyvärr kommer inget göras åt det innan vi får en tyrann . Hemskt egentligen , när man tänker på det . Hemskt !"
1160,2024-05-05,ES-trader,"Du kan nog argumentera för samma sak om du bott i IS kalifat eller Afghanistan . Ser inga som helst problem , för achmed på jobbet är schysst kille ."
1161,2024-05-05,FreeFromOpression,Muslimer i allmänhet är barbarer : https://www.varldenidag.se/opinion/m...-frihet/144230 https://doku.nu/2023/07/29/svenska-m...nkningsforbud/
